,dataset,method,mrate,mtype,lags,nof_filters,inter_method,epoch,mse,calculation_time,model
30,monte,STGCN,0.5,rand,4,12,linear,50,1.1284399032592771,712.8279368877411,GCLSTM
31,monte,IT-STGCN,0.5,rand,4,12,linear,50,0.9575427174568176,964.3854360580444,GCLSTM
32,monte,STGCN,0.5,rand,4,12,linear,50,1.1025298833847046,555.2646200656891,GCLSTM
33,monte,IT-STGCN,0.5,rand,4,12,linear,50,0.9578340649604796,1115.0381088256836,GCLSTM
34,monte,STGCN,0.5,rand,4,12,linear,50,1.1252886056900024,515.9210450649261,GCLSTM
35,monte,IT-STGCN,0.5,rand,4,12,linear,50,0.958970546722412,1040.8976094722748,GCLSTM
36,monte,STGCN,0.5,rand,4,12,linear,50,1.1020480394363403,434.7404327392578,GCLSTM
37,monte,IT-STGCN,0.5,rand,4,12,linear,50,1.0045164823532104,994.7245390415192,GCLSTM
38,monte,STGCN,0.5,rand,4,12,linear,50,1.144460916519165,723.2981159687042,GCLSTM
39,monte,IT-STGCN,0.5,rand,4,12,linear,50,0.953927516937256,832.8378531932831,GCLSTM
40,monte,STGCN,0.5,rand,4,12,linear,50,1.1340699195861816,951.3953804969788,GCLSTM
41,monte,IT-STGCN,0.5,rand,4,12,linear,50,0.951495885848999,900.3977506160736,GCLSTM
42,monte,STGCN,0.5,rand,4,12,linear,50,1.120703101158142,714.3811898231506,GCLSTM
43,monte,IT-STGCN,0.5,rand,4,12,linear,50,0.9916471242904664,980.7660324573516,GCLSTM
44,monte,STGCN,0.5,rand,4,12,linear,50,1.0587211847305298,494.66755723953247,GCLSTM
45,monte,IT-STGCN,0.5,rand,4,12,linear,50,0.9479430913925172,1126.077528476715,GCLSTM
46,monte,STGCN,0.5,rand,4,12,linear,50,1.1148862838745115,255.0161361694336,GCLSTM
47,monte,IT-STGCN,0.5,rand,4,12,linear,50,0.9561694264411926,950.648687839508,GCLSTM
48,monte,STGCN,0.5,rand,4,12,linear,50,1.1907939910888672,330.31496381759644,GCLSTM
