method,mrate,mtype,lags,nof_filters,inter_method,epoch,mse,calculation_time,model,Unnamed: 0
STGCN,0.8,rand,4,12,linear,50,1.5348803997039795,517.0650703907013,GConvGRU,51.0
IT-STGCN,0.3,rand,4,12,linear,50,0.934273898601532,561.9035618305206,GConvGRU,52.0
IT-STGCN,0.5,rand,4,12,linear,50,0.9419603943824768,640.3813517093658,GConvGRU,53.0
IT-STGCN,0.7,rand,4,12,linear,50,1.0276433229446411,605.386236667633,GConvGRU,54.0
IT-STGCN,0.8,rand,4,12,linear,50,1.1151655912399292,708.3682296276093,GConvGRU,55.0
STGCN,0.3,rand,4,12,linear,50,0.9846464395523072,287.97178292274475,GConvGRU,56.0
STGCN,0.5,rand,4,12,linear,50,1.0994631052017212,416.8724637031555,GConvGRU,57.0
STGCN,0.7,rand,4,12,linear,50,1.3761743307113647,445.1469664573669,GConvGRU,58.0
STGCN,0.8,rand,4,12,linear,50,1.5900914669036863,274.5897707939148,GConvGRU,59.0
IT-STGCN,0.3,rand,4,12,linear,50,0.934848129749298,704.9804131984711,GConvGRU,60.0
IT-STGCN,0.5,rand,4,12,linear,50,0.942361295223236,730.4091675281525,GConvGRU,61.0
IT-STGCN,0.7,rand,4,12,linear,50,1.0129386186599731,719.7791821956635,GConvGRU,62.0
IT-STGCN,0.8,rand,4,12,linear,50,1.1420385837554932,663.6323988437653,GConvGRU,63.0
STGCN,0.3,rand,4,12,linear,50,0.9918188452720642,574.8575448989868,GConvGRU,64.0
STGCN,0.5,rand,4,12,linear,50,1.1461175680160522,489.1985132694245,GConvGRU,65.0
STGCN,0.7,rand,4,12,linear,50,1.329575538635254,241.5001854896545,GConvGRU,66.0
STGCN,0.8,rand,4,12,linear,50,1.637423038482666,499.4685432910919,GConvGRU,67.0
IT-STGCN,0.3,rand,4,12,linear,50,0.936207115650177,567.7405588626862,GConvGRU,68.0
IT-STGCN,0.5,rand,4,12,linear,50,0.9424033164978028,478.333336353302,GConvGRU,69.0
IT-STGCN,0.7,rand,4,12,linear,50,1.0293521881103516,456.2212066650391,GConvGRU,70.0
IT-STGCN,0.8,rand,4,12,linear,50,1.108638048171997,689.8986823558807,GConvGRU,71.0
STGCN,0.3,rand,4,12,linear,50,0.9850590229034424,405.8754804134369,GConvGRU,72.0
STGCN,0.5,rand,4,12,linear,50,1.1055039167404177,363.0447130203247,GConvGRU,73.0
STGCN,0.7,rand,4,12,linear,50,1.3640912771224976,752.1898636817932,GConvGRU,74.0
STGCN,0.8,rand,4,12,linear,50,1.5566956996917725,638.0075175762177,GConvGRU,75.0
IT-STGCN,0.3,rand,4,12,linear,50,0.9357635974884032,677.7507598400116,GConvGRU,76.0
IT-STGCN,0.5,rand,4,12,linear,50,0.9412002563476562,641.1421222686768,GConvGRU,77.0
IT-STGCN,0.7,rand,4,12,linear,50,1.0403921604156494,1207.504406929016,GConvGRU,78.0
IT-STGCN,0.8,rand,4,12,linear,50,1.1335915327072144,911.6057543754578,GConvGRU,79.0
STGCN,0.3,rand,4,12,linear,50,0.976110577583313,559.4918549060822,GConvGRU,80.0
STGCN,0.5,rand,4,12,linear,50,1.0872175693511963,419.07894372940063,GConvGRU,81.0
STGCN,0.7,rand,4,12,linear,50,1.3817198276519775,359.8136558532715,GConvGRU,82.0
STGCN,0.8,rand,4,12,linear,50,1.4932876825332642,277.4270372390747,GConvGRU,83.0
IT-STGCN,0.3,rand,4,12,linear,50,0.9353334307670592,494.78780126571655,GConvGRU,84.0
IT-STGCN,0.5,rand,4,12,linear,50,0.9422237873077391,436.5058422088623,GConvGRU,85.0
IT-STGCN,0.7,rand,4,12,linear,50,1.0106353759765625,480.712997674942,GConvGRU,86.0
IT-STGCN,0.8,rand,4,12,linear,50,1.1093310117721558,478.6474332809448,GConvGRU,87.0
STGCN,0.3,rand,4,12,linear,50,0.9848095774650574,215.96300983428955,GConvGRU,88.0
STGCN,0.5,rand,4,12,linear,50,1.124504327774048,407.0325467586517,GConvGRU,89.0
STGCN,0.7,rand,4,12,linear,50,1.3749563694000244,463.2681138515472,GConvGRU,90.0
STGCN,0.8,rand,4,12,linear,50,1.688373327255249,349.63950848579407,GConvGRU,91.0
IT-STGCN,0.3,rand,4,12,linear,50,0.9350926876068116,809.9813361167908,GConvGRU,92.0
IT-STGCN,0.5,rand,4,12,linear,50,0.9425240755081176,644.5746695995331,GConvGRU,93.0
IT-STGCN,0.7,rand,4,12,linear,50,1.0200861692428589,673.9301800727844,GConvGRU,94.0
IT-STGCN,0.8,rand,4,12,linear,50,1.106029033660889,608.7857971191406,GConvGRU,95.0
STGCN,0.3,rand,4,12,linear,50,0.9868927001953124,580.030348777771,GConvGRU,96.0
STGCN,0.5,rand,4,12,linear,50,1.0932267904281616,552.6941874027252,GConvGRU,97.0
STGCN,0.7,rand,4,12,linear,50,1.4265390634536743,534.7627069950104,GConvGRU,98.0
STGCN,0.8,rand,4,12,linear,50,1.6092520952224731,241.68018913269043,GConvGRU,99.0
IT-STGCN,0.3,rand,4,12,linear,50,0.93950217962265,841.2225670814514,GConvGRU,100.0
IT-STGCN,0.5,rand,4,12,linear,50,0.9431157112121582,497.89526438713074,GConvGRU,101.0
IT-STGCN,0.7,rand,4,12,linear,50,1.0071147680282593,565.0581324100494,GConvGRU,102.0
IT-STGCN,0.8,rand,4,12,linear,50,1.149182915687561,896.7082209587097,GConvGRU,103.0
STGCN,0.3,rand,4,12,linear,50,0.9830527305603028,372.466424703598,GConvGRU,104.0
STGCN,0.5,rand,4,12,linear,50,1.1126952171325684,412.8161013126373,GConvGRU,105.0
STGCN,0.7,rand,4,12,linear,50,1.318723440170288,476.75766468048096,GConvGRU,106.0
STGCN,0.8,rand,4,12,linear,50,1.5110933780670166,573.4049730300903,GConvGRU,107.0
IT-STGCN,0.3,rand,4,12,linear,50,0.9366875290870668,634.332602262497,GConvGRU,108.0
IT-STGCN,0.5,rand,4,12,linear,50,0.9424656629562378,535.6238105297089,GConvGRU,109.0
IT-STGCN,0.7,rand,4,12,linear,50,1.011739730834961,559.1378321647644,GConvGRU,110.0
IT-STGCN,0.8,rand,4,12,linear,50,1.102267861366272,775.738481760025,GConvGRU,111.0
STGCN,0.3,rand,4,12,linear,50,0.9803106188774108,290.7143306732178,GConvGRU,112.0
STGCN,0.5,rand,4,12,linear,50,1.118279218673706,586.8568828105927,GConvGRU,113.0
STGCN,0.7,rand,4,12,linear,50,1.342152118682861,589.9219274520874,GConvGRU,114.0
STGCN,0.8,rand,4,12,linear,50,1.5533089637756348,563.2504880428314,GConvGRU,115.0
IT-STGCN,0.3,rand,4,12,linear,50,0.934739112854004,722.3054406642914,GConvGRU,116.0
IT-STGCN,0.5,rand,4,12,linear,50,0.9441744089126588,858.1133334636688,GConvGRU,117.0
IT-STGCN,0.7,rand,4,12,linear,50,1.0098960399627686,821.6174261569977,GConvGRU,118.0
IT-STGCN,0.8,rand,4,12,linear,50,1.1152868270874023,873.4697959423065,GConvGRU,119.0
STGCN,0.3,rand,4,12,linear,50,0.9819648265838624,233.38414001464844,GConvGRU,120.0
STGCN,0.5,rand,4,12,linear,50,1.1232036352157593,500.2318289279938,GConvGRU,121.0
STGCN,0.7,rand,4,12,linear,50,1.3989970684051514,532.337881565094,GConvGRU,122.0
STGCN,0.8,rand,4,12,linear,50,1.57249653339386,388.5395233631134,GConvGRU,123.0
IT-STGCN,0.3,rand,4,12,linear,50,0.9358643889427184,710.2263188362122,GConvGRU,124.0
IT-STGCN,0.5,rand,4,12,linear,50,0.944595992565155,714.9034340381622,GConvGRU,125.0
IT-STGCN,0.7,rand,4,12,linear,50,1.0377626419067385,643.6671302318573,GConvGRU,126.0
IT-STGCN,0.8,rand,4,12,linear,50,1.1611829996109009,658.5474035739899,GConvGRU,127.0
STGCN,0.3,rand,4,12,linear,50,0.9865498542785645,555.5749888420105,GConvGRU,128.0
STGCN,0.5,rand,4,12,linear,50,1.086574673652649,454.2279245853424,GConvGRU,129.0
STGCN,0.7,rand,4,12,linear,50,1.4062610864639282,317.75597524642944,GConvGRU,130.0
STGCN,0.8,rand,4,12,linear,50,1.5164281129837036,502.14537620544434,GConvGRU,131.0
IT-STGCN,0.3,rand,4,12,linear,50,0.9354133605957032,634.9434201717377,GConvGRU,132.0
IT-STGCN,0.5,rand,4,12,linear,50,0.9431204795837402,507.4137172698975,GConvGRU,133.0
IT-STGCN,0.7,rand,4,12,linear,50,1.018443942070007,576.9287307262421,GConvGRU,134.0
IT-STGCN,0.8,rand,4,12,linear,50,1.1242069005966189,588.9845657348633,GConvGRU,135.0
STGCN,0.3,rand,4,12,linear,50,0.989599347114563,490.1661179065704,GConvGRU,136.0
STGCN,0.5,rand,4,12,linear,50,1.1388561725616455,266.24515104293823,GConvGRU,137.0
STGCN,0.7,rand,4,12,linear,50,1.3148123025894165,568.7541296482086,GConvGRU,138.0
STGCN,0.8,rand,4,12,linear,50,1.4132814407348633,501.7518723011017,GConvGRU,139.0
IT-STGCN,0.3,rand,4,12,linear,50,0.9359578490257264,609.0241503715515,GConvGRU,140.0
IT-STGCN,0.5,rand,4,12,linear,50,0.9481976628303528,478.0457499027252,GConvGRU,141.0
IT-STGCN,0.7,rand,4,12,linear,50,1.0376015901565552,766.2737486362457,GConvGRU,142.0
IT-STGCN,0.8,rand,4,12,linear,50,1.106509566307068,842.7120885848999,GConvGRU,143.0
STGCN,0.3,rand,4,12,linear,50,0.994044542312622,700.2994163036346,GConvGRU,144.0
STGCN,0.5,rand,4,12,linear,50,1.1098061800003052,629.4363720417023,GConvGRU,145.0
STGCN,0.7,rand,4,12,linear,50,1.344657301902771,476.8812849521637,GConvGRU,146.0
STGCN,0.8,rand,4,12,linear,50,1.5258711576461792,277.0268807411194,GConvGRU,147.0
IT-STGCN,0.3,rand,4,12,linear,50,0.9341508746147156,835.9191884994507,GConvGRU,148.0
IT-STGCN,0.5,rand,4,12,linear,50,0.9425037503242492,662.2014708518982,GConvGRU,149.0
IT-STGCN,0.7,rand,4,12,linear,50,1.0243253707885742,639.2673399448395,GConvGRU,150.0
IT-STGCN,0.8,rand,4,12,linear,50,1.14007830619812,523.3569133281708,GConvGRU,151.0
STGCN,0.3,rand,4,12,linear,50,0.9920809864997864,515.5656898021698,GConvGRU,152.0
STGCN,0.5,rand,4,12,linear,50,1.0917717218399048,640.846381187439,GConvGRU,153.0
STGCN,0.7,rand,4,12,linear,50,1.381253719329834,855.8756141662598,GConvGRU,154.0
STGCN,0.8,rand,4,12,linear,50,1.5859745740890503,776.4053449630737,GConvGRU,155.0
IT-STGCN,0.3,rand,4,12,linear,50,0.9388250112533568,1161.6272959709167,GConvGRU,156.0
IT-STGCN,0.5,rand,4,12,linear,50,0.9442213177680968,1488.9010157585144,GConvGRU,157.0
IT-STGCN,0.7,rand,4,12,linear,50,1.0459929704666138,1115.5734150409698,GConvGRU,158.0
IT-STGCN,0.8,rand,4,12,linear,50,1.109187364578247,1323.8773865699768,GConvGRU,159.0
STGCN,0.3,rand,4,12,linear,50,0.996173858642578,622.6908283233643,GConvGRU,160.0
STGCN,0.5,rand,4,12,linear,50,1.109172821044922,571.626300573349,GConvGRU,161.0
STGCN,0.7,rand,4,12,linear,50,1.3864139318466189,775.9143857955933,GConvGRU,162.0
STGCN,0.8,rand,4,12,linear,50,1.5235469341278076,769.8953521251678,GConvGRU,163.0
IT-STGCN,0.3,rand,4,12,linear,50,0.9381057620048524,1178.7064077854156,GConvGRU,164.0
IT-STGCN,0.5,rand,4,12,linear,50,0.9446826577186584,1168.917839050293,GConvGRU,165.0
IT-STGCN,0.7,rand,4,12,linear,50,1.0295321941375732,1540.655598640442,GConvGRU,166.0
IT-STGCN,0.8,rand,4,12,linear,50,1.1459988355636597,1690.4695093631744,GConvGRU,167.0
STGCN,0.3,rand,4,12,linear,50,0.9925285577774048,1025.1538441181185,GConvGRU,168.0
STGCN,0.5,rand,4,12,linear,50,1.1459009647369385,1238.9599494934082,GConvGRU,169.0
STGCN,0.7,rand,4,12,linear,50,1.3963969945907593,796.8657972812653,GConvGRU,170.0
STGCN,0.8,rand,4,12,linear,50,1.5852606296539309,841.4724297523499,GConvGRU,171.0
IT-STGCN,0.3,rand,4,12,linear,50,0.9357616901397704,1366.388979434967,GConvGRU,172.0
IT-STGCN,0.5,rand,4,12,linear,50,0.9482746124267578,1242.0491693019867,GConvGRU,173.0
IT-STGCN,0.7,rand,4,12,linear,50,1.014580011367798,1256.6506950855255,GConvGRU,174.0
IT-STGCN,0.8,rand,4,12,linear,50,1.121070146560669,982.3947241306304,GConvGRU,175.0
STGCN,0.3,rand,4,12,linear,50,0.9826324582099916,762.454164981842,GConvGRU,176.0
STGCN,0.5,rand,4,12,linear,50,1.080894947052002,773.0670747756958,GConvGRU,177.0
STGCN,0.7,rand,4,12,linear,50,1.3724256753921509,890.9208314418793,GConvGRU,178.0
STGCN,0.8,rand,4,12,linear,50,1.6103863716125488,636.9125502109528,GConvGRU,179.0
IT-STGCN,0.3,rand,4,12,linear,50,0.9380574822425842,763.6506271362305,GConvGRU,180.0
IT-STGCN,0.5,rand,4,12,linear,50,0.9431989789009094,667.9475264549255,GConvGRU,181.0
IT-STGCN,0.7,rand,4,12,linear,50,1.0337116718292236,767.3378791809082,GConvGRU,182.0
IT-STGCN,0.8,rand,4,12,linear,50,1.1219894886016846,999.600887298584,GConvGRU,183.0
STGCN,0.3,rand,4,12,linear,50,0.990301787853241,558.1086056232452,GConvGRU,184.0
STGCN,0.5,rand,4,12,linear,50,1.1144495010375977,518.8362379074097,GConvGRU,185.0
STGCN,0.7,rand,4,12,linear,50,1.3894294500350952,805.0424242019653,GConvGRU,186.0
STGCN,0.8,rand,4,12,linear,50,1.6532366275787354,572.4572787284851,GConvGRU,187.0
IT-STGCN,0.3,rand,4,12,linear,50,0.9364351630210876,707.3546841144562,GConvGRU,188.0
IT-STGCN,0.5,rand,4,12,linear,50,0.9417887926101683,667.3733575344086,GConvGRU,189.0
IT-STGCN,0.7,rand,4,12,linear,50,1.025445580482483,781.9641382694244,GConvGRU,190.0
IT-STGCN,0.8,rand,4,12,linear,50,1.0861659049987793,696.6120979785919,GConvGRU,191.0
STGCN,0.3,rand,4,12,linear,50,0.9840471148490906,514.20068192482,GConvGRU,192.0
STGCN,0.5,rand,4,12,linear,50,1.1245806217193604,416.6069657802582,GConvGRU,193.0
STGCN,0.7,rand,4,12,linear,50,1.3792270421981812,410.9059090614319,GConvGRU,194.0
STGCN,0.8,rand,4,12,linear,50,1.557604193687439,437.3528649806976,GConvGRU,195.0
IT-STGCN,0.3,rand,4,12,linear,50,0.9396275281906128,1044.4504916667938,GConvGRU,196.0
IT-STGCN,0.5,rand,4,12,linear,50,0.9447100758552552,1072.2609112262726,GConvGRU,197.0
IT-STGCN,0.7,rand,4,12,linear,50,1.0214258432388306,1230.269362449646,GConvGRU,198.0
IT-STGCN,0.8,rand,4,12,linear,50,1.1079416275024414,1232.836763381958,GConvGRU,199.0
STGCN,0.3,rand,4,12,linear,50,0.9812574982643129,783.6683852672577,GConvGRU,200.0
STGCN,0.5,rand,4,12,linear,50,1.1271374225616455,773.4873213768005,GConvGRU,201.0
STGCN,0.7,rand,4,12,linear,50,1.3954191207885742,450.8481228351593,GConvGRU,202.0
STGCN,0.8,rand,4,12,linear,50,1.6492329835891724,479.84002351760864,GConvGRU,203.0
IT-STGCN,0.3,rand,4,12,linear,50,0.9372671246528624,1093.0756468772888,GConvGRU,204.0
IT-STGCN,0.5,rand,4,12,linear,50,0.9446088075637816,1149.8688569068909,GConvGRU,205.0
IT-STGCN,0.7,rand,4,12,linear,50,1.0070552825927734,927.6818590164183,GConvGRU,206.0
IT-STGCN,0.8,rand,4,12,linear,50,1.1156418323516846,918.8194768428802,GConvGRU,207.0
STGCN,0.3,rand,4,12,linear,50,0.9742344617843628,665.3254494667053,GConvGRU,208.0
STGCN,0.5,rand,4,12,linear,50,1.1236395835876465,714.3239946365356,GConvGRU,209.0
STGCN,0.7,rand,4,12,linear,50,1.301801681518555,775.8983385562897,GConvGRU,210.0
STGCN,0.8,rand,4,12,linear,50,1.52237868309021,720.4999177455902,GConvGRU,211.0
IT-STGCN,0.3,rand,4,12,linear,50,0.935190975666046,1317.409174203873,GConvGRU,212.0
IT-STGCN,0.5,rand,4,12,linear,50,0.9429919123649596,1067.430451631546,GConvGRU,213.0
IT-STGCN,0.7,rand,4,12,linear,50,1.0273772478103638,1050.6271467208862,GConvGRU,214.0
IT-STGCN,0.8,rand,4,12,linear,50,1.1210274696350098,1107.027664422989,GConvGRU,215.0
STGCN,0.3,rand,4,12,linear,50,1.0107189416885376,675.0570552349091,GConvGRU,216.0
STGCN,0.5,rand,4,12,linear,50,1.105602145195007,664.5344870090485,GConvGRU,217.0
STGCN,0.7,rand,4,12,linear,50,1.3897161483764648,725.6677892208099,GConvGRU,218.0
STGCN,0.8,rand,4,12,linear,50,1.4647088050842283,802.0192306041718,GConvGRU,219.0
IT-STGCN,0.3,rand,4,12,linear,50,0.9390976428985596,1390.496087551117,GConvGRU,220.0
IT-STGCN,0.5,rand,4,12,linear,50,0.9463291168212892,1179.7559413909912,GConvGRU,221.0
IT-STGCN,0.7,rand,4,12,linear,50,1.0210509300231934,1562.629676580429,GConvGRU,222.0
IT-STGCN,0.8,rand,4,12,linear,50,1.185775876045227,1099.0493071079254,GConvGRU,223.0
STGCN,0.3,rand,4,12,linear,50,0.9865384101867676,473.6007056236267,GConvGRU,224.0
STGCN,0.5,rand,4,12,linear,50,1.113974690437317,763.3236186504364,GConvGRU,225.0
STGCN,0.7,rand,4,12,linear,50,1.38980233669281,716.7993376255035,GConvGRU,226.0
STGCN,0.8,rand,4,12,linear,50,1.602489709854126,685.4188897609711,GConvGRU,227.0
IT-STGCN,0.3,rand,4,12,linear,50,0.9363943338394164,1016.6615290641784,GConvGRU,228.0
IT-STGCN,0.5,rand,4,12,linear,50,0.9443307518959044,1065.6464660167694,GConvGRU,229.0
IT-STGCN,0.7,rand,4,12,linear,50,1.0188614130020142,988.1553559303284,GConvGRU,230.0
IT-STGCN,0.8,rand,4,12,linear,50,1.1357519626617432,1267.3382618427277,GConvGRU,231.0
STGCN,0.3,rand,4,12,linear,50,0.9870952367782592,694.5551583766937,GConvGRU,232.0
STGCN,0.5,rand,4,12,linear,50,1.1497920751571655,715.3836402893066,GConvGRU,233.0
STGCN,0.7,rand,4,12,linear,50,1.2895864248275757,602.5787708759308,GConvGRU,234.0
STGCN,0.8,rand,4,12,linear,50,1.5366084575653076,649.7104163169861,GConvGRU,235.0
IT-STGCN,0.3,rand,4,12,linear,50,0.93846195936203,827.5576603412628,GConvGRU,236.0
IT-STGCN,0.5,rand,4,12,linear,50,0.9443389773368835,930.251802444458,GConvGRU,237.0
IT-STGCN,0.7,rand,4,12,linear,50,1.014592528343201,1194.667499780655,GConvGRU,238.0
IT-STGCN,0.8,rand,4,12,linear,50,1.113442063331604,1315.4926800727844,GConvGRU,239.0
STGCN,0.3,rand,4,12,linear,50,1.0167309045791626,1071.4432094097135,GConvLSTM,0.0
STGCN,0.5,rand,4,12,linear,50,1.0242321491241455,1337.1744480133057,GConvLSTM,1.0
STGCN,0.7,rand,4,12,linear,50,1.0797377824783323,1255.101697921753,GConvLSTM,2.0
STGCN,0.8,rand,4,12,linear,50,1.2346835136413574,1309.1196672916412,GConvLSTM,3.0
IT-STGCN,0.3,rand,4,12,linear,50,0.9425455927848816,1494.5761499404907,GConvLSTM,4.0
IT-STGCN,0.5,rand,4,12,linear,50,0.9446901082992554,1302.2293827533722,GConvLSTM,5.0
IT-STGCN,0.7,rand,4,12,linear,50,0.9892371892929076,2034.6388065814967,GConvLSTM,6.0
IT-STGCN,0.8,rand,4,12,linear,50,1.0533405542373655,1694.9696593284607,GConvLSTM,7.0
STGCN,0.3,rand,4,12,linear,50,0.9764006733894348,1116.2585082054138,GConvLSTM,8.0
STGCN,0.5,rand,4,12,linear,50,1.1289353370666504,1453.1828036308289,GConvLSTM,9.0
STGCN,0.7,rand,4,12,linear,50,1.0933486223220823,1631.9765644073486,GConvLSTM,10.0
STGCN,0.8,rand,4,12,linear,50,0.9948290586471558,1711.472109079361,GConvLSTM,11.0
IT-STGCN,0.3,rand,4,12,linear,50,0.9385347962379456,1946.0386822223663,GConvLSTM,12.0
IT-STGCN,0.5,rand,4,12,linear,50,0.9460611939430236,1681.3131744861605,GConvLSTM,13.0
IT-STGCN,0.7,rand,4,12,linear,50,1.009686827659607,1353.5141699314115,GConvLSTM,14.0
IT-STGCN,0.8,rand,4,12,linear,50,1.0953881740570068,1449.2922613620758,GConvLSTM,15.0
STGCN,0.3,rand,4,12,linear,50,0.974785327911377,742.0013275146484,GConvLSTM,16.0
STGCN,0.5,rand,4,12,linear,50,1.0756750106811523,751.1609616279602,GConvLSTM,17.0
STGCN,0.7,rand,4,12,linear,50,1.0725929737091064,778.8661305904388,GConvLSTM,18.0
STGCN,0.8,rand,4,12,linear,50,1.1110243797302246,931.0484523773192,GConvLSTM,19.0
IT-STGCN,0.3,rand,4,12,linear,50,0.955686628818512,974.5557425022124,GConvLSTM,20.0
IT-STGCN,0.5,rand,4,12,linear,50,0.945911169052124,1128.2381789684296,GConvLSTM,21.0
IT-STGCN,0.7,rand,4,12,linear,50,0.980882465839386,1208.0378773212433,GConvLSTM,22.0
IT-STGCN,0.8,rand,4,12,linear,50,1.056736946105957,1220.7447488307953,GConvLSTM,23.0
STGCN,0.3,rand,4,12,linear,50,0.9540975093841552,855.7610363960266,GConvLSTM,24.0
STGCN,0.5,rand,4,12,linear,50,1.1591228246688845,737.8256649971008,GConvLSTM,25.0
STGCN,0.7,rand,4,12,linear,50,1.248243808746338,530.0980372428894,GConvLSTM,26.0
STGCN,0.8,rand,4,12,linear,50,1.148350715637207,626.7406828403473,GConvLSTM,27.0
IT-STGCN,0.3,rand,4,12,linear,50,0.9487542510032654,832.9662823677063,GConvLSTM,28.0
IT-STGCN,0.5,rand,4,12,linear,50,0.943857192993164,1016.1105983257294,GConvLSTM,29.0
IT-STGCN,0.7,rand,4,12,linear,50,1.001901388168335,1453.7755632400513,GConvLSTM,30.0
IT-STGCN,0.8,rand,4,12,linear,50,1.0356509685516355,1625.2921051979065,GConvLSTM,31.0
STGCN,0.3,rand,4,12,linear,50,0.9945877194404602,994.92551279068,GConvLSTM,32.0
STGCN,0.5,rand,4,12,linear,50,1.0630055665969849,1290.966284990311,GConvLSTM,33.0
STGCN,0.7,rand,4,12,linear,50,1.2660508155822754,1118.8256061077118,GConvLSTM,34.0
STGCN,0.8,rand,4,12,linear,50,1.1726820468902588,1359.0103859901428,GConvLSTM,35.0
IT-STGCN,0.3,rand,4,12,linear,50,0.9490013718605042,1289.923646211624,GConvLSTM,36.0
IT-STGCN,0.5,rand,4,12,linear,50,0.9532567858695984,1209.5514500141144,GConvLSTM,37.0
IT-STGCN,0.7,rand,4,12,linear,50,1.041753888130188,1456.4372775554657,GConvLSTM,38.0
IT-STGCN,0.8,rand,4,12,linear,50,1.0135371685028076,1014.4712448120116,GConvLSTM,39.0
STGCN,0.3,rand,4,12,linear,50,0.9578791856765748,944.284544467926,GConvLSTM,40.0
STGCN,0.5,rand,4,12,linear,50,1.0444210767745972,1043.5121233463287,GConvLSTM,41.0
STGCN,0.7,rand,4,12,linear,50,1.128990888595581,895.4143934249878,GConvLSTM,42.0
STGCN,0.8,rand,4,12,linear,50,1.0748709440231323,1110.57852768898,GConvLSTM,43.0
IT-STGCN,0.3,rand,4,12,linear,50,0.9535312056541444,1298.1941809654236,GConvLSTM,44.0
IT-STGCN,0.5,rand,4,12,linear,50,0.9459426403045654,1395.59849524498,GConvLSTM,45.0
IT-STGCN,0.7,rand,4,12,linear,50,1.0285969972610474,1352.3859589099884,GConvLSTM,46.0
IT-STGCN,0.8,rand,4,12,linear,50,1.01426362991333,1765.9547290802002,GConvLSTM,47.0
STGCN,0.3,rand,4,12,linear,50,1.0004565715789795,1234.846006155014,GConvLSTM,48.0
STGCN,0.5,rand,4,12,linear,50,1.1022257804870603,1424.2045900821686,GConvLSTM,49.0
STGCN,0.7,rand,4,12,linear,50,1.180728554725647,1074.1735446453094,GConvLSTM,50.0
STGCN,0.8,rand,4,12,linear,50,1.1666674613952637,893.5979800224304,GConvLSTM,51.0
IT-STGCN,0.3,rand,4,12,linear,50,0.952904462814331,1207.033703327179,GConvLSTM,52.0
IT-STGCN,0.5,rand,4,12,linear,50,0.950369119644165,1395.473458528519,GConvLSTM,53.0
IT-STGCN,0.7,rand,4,12,linear,50,1.0218814611434937,1478.214542388916,GConvLSTM,54.0
IT-STGCN,0.8,rand,4,12,linear,50,1.005889058113098,1136.304578781128,GConvLSTM,55.0
STGCN,0.3,rand,4,12,linear,50,1.0156915187835691,1290.952186346054,GConvLSTM,56.0
STGCN,0.5,rand,4,12,linear,50,1.1285011768341064,911.6546876430511,GConvLSTM,57.0
STGCN,0.7,rand,4,12,linear,50,1.2650692462921145,980.4715988636016,GConvLSTM,58.0
STGCN,0.8,rand,4,12,linear,50,1.0957015752792358,985.4869315624236,GConvLSTM,59.0
IT-STGCN,0.3,rand,4,12,linear,50,0.9544360041618348,1487.0935027599337,GConvLSTM,60.0
IT-STGCN,0.5,rand,4,12,linear,50,0.9452083110809326,1441.0423741340635,GConvLSTM,61.0
IT-STGCN,0.7,rand,4,12,linear,50,1.021959662437439,2187.575587749481,GConvLSTM,62.0
IT-STGCN,0.8,rand,4,12,linear,50,1.0032241344451904,1997.130625963211,GConvLSTM,63.0
STGCN,0.3,rand,4,12,linear,50,0.9744605422019958,1211.621419429779,GConvLSTM,64.0
STGCN,0.5,rand,4,12,linear,50,1.017827033996582,1122.3668003082275,GConvLSTM,65.0
STGCN,0.7,rand,4,12,linear,50,1.059169054031372,1028.5051505565643,GConvLSTM,66.0
STGCN,0.8,rand,4,12,linear,50,1.168990969657898,932.5984892845154,GConvLSTM,67.0
IT-STGCN,0.3,rand,4,12,linear,50,0.9633163809776306,1502.67214179039,GConvLSTM,68.0
IT-STGCN,0.5,rand,4,12,linear,50,0.9430550932884216,1313.8725061416626,GConvLSTM,69.0
IT-STGCN,0.7,rand,4,12,linear,50,1.002532720565796,1464.926792383194,GConvLSTM,70.0
IT-STGCN,0.8,rand,4,12,linear,50,0.9899104833602904,1448.739252090454,GConvLSTM,71.0
STGCN,0.3,rand,4,12,linear,50,0.9729539155960084,1233.8124296665192,GConvLSTM,72.0
STGCN,0.5,rand,4,12,linear,50,1.1170144081115725,1151.1831974983215,GConvLSTM,73.0
STGCN,0.7,rand,4,12,linear,50,1.034032702445984,909.7384626865388,GConvLSTM,74.0
STGCN,0.8,rand,4,12,linear,50,1.2272826433181765,943.3454298973083,GConvLSTM,75.0
IT-STGCN,0.3,rand,4,12,linear,50,0.9438741207122804,1337.429725408554,GConvLSTM,76.0
IT-STGCN,0.5,rand,4,12,linear,50,0.9495169520378112,1466.7749552726746,GConvLSTM,77.0
IT-STGCN,0.7,rand,4,12,linear,50,1.02675461769104,1445.1052086353302,GConvLSTM,78.0
IT-STGCN,0.8,rand,4,12,linear,50,1.0422918796539309,1462.3262922763824,GConvLSTM,79.0
STGCN,0.3,rand,4,12,linear,50,0.990094780921936,833.2967026233673,GConvLSTM,0.0
STGCN,0.5,rand,4,12,linear,50,1.0384790897369385,840.7618691921234,GConvLSTM,1.0
STGCN,0.7,rand,4,12,linear,50,1.0591306686401367,838.7949805259705,GConvLSTM,2.0
STGCN,0.8,rand,4,12,linear,50,1.1729761362075806,941.7929840087892,GConvLSTM,3.0
IT-STGCN,0.3,rand,4,12,linear,50,0.9427123069763184,2347.683577299118,GConvLSTM,4.0
IT-STGCN,0.5,rand,4,12,linear,50,0.9468679428100586,1905.9963209629057,GConvLSTM,5.0
