,dataset,method,mrate,mtype,lags,nof_filters,inter_method,epoch,mse,calculation_time,model
83,monteGConvGRU,STGCN,0.8,rand,4,12,linear,50,1.4932876825332642,277.4270372390747,GConvGRU
84,monteGConvGRU,IT-STGCN,0.3,rand,4,12,linear,50,0.9353334307670592,494.78780126571655,GConvGRU
85,monteGConvGRU,IT-STGCN,0.5,rand,4,12,linear,50,0.9422237873077391,436.5058422088623,GConvGRU
86,monteGConvGRU,IT-STGCN,0.7,rand,4,12,linear,50,1.0106353759765625,480.712997674942,GConvGRU
87,monteGConvGRU,IT-STGCN,0.8,rand,4,12,linear,50,1.1093310117721558,478.6474332809448,GConvGRU
88,monteGConvGRU,STGCN,0.3,rand,4,12,linear,50,0.9848095774650574,215.96300983428955,GConvGRU
89,monteGConvGRU,STGCN,0.5,rand,4,12,linear,50,1.124504327774048,407.0325467586517,GConvGRU
90,monteGConvGRU,STGCN,0.7,rand,4,12,linear,50,1.3749563694000244,463.2681138515472,GConvGRU
91,monteGConvGRU,STGCN,0.8,rand,4,12,linear,50,1.688373327255249,349.63950848579407,GConvGRU
92,monteGConvGRU,IT-STGCN,0.3,rand,4,12,linear,50,0.9350926876068116,809.9813361167908,GConvGRU
93,monteGConvGRU,IT-STGCN,0.5,rand,4,12,linear,50,0.9425240755081176,644.5746695995331,GConvGRU
94,monteGConvGRU,IT-STGCN,0.7,rand,4,12,linear,50,1.0200861692428589,673.9301800727844,GConvGRU
95,monteGConvGRU,IT-STGCN,0.8,rand,4,12,linear,50,1.106029033660889,608.7857971191406,GConvGRU
96,monteGConvGRU,STGCN,0.3,rand,4,12,linear,50,0.9868927001953124,580.030348777771,GConvGRU
97,monteGConvGRU,STGCN,0.5,rand,4,12,linear,50,1.0932267904281616,552.6941874027252,GConvGRU
98,monteGConvGRU,STGCN,0.7,rand,4,12,linear,50,1.4265390634536743,534.7627069950104,GConvGRU
99,monteGConvGRU,STGCN,0.8,rand,4,12,linear,50,1.6092520952224731,241.68018913269043,GConvGRU
100,monteGConvGRU,IT-STGCN,0.3,rand,4,12,linear,50,0.93950217962265,841.2225670814514,GConvGRU
