,method,mrate,mtype,lags,nof_filters,inter_method,epoch,mse,calculation_time,model,dataset
1,IT-STGCN,0.8,rand,8,12,linear,50,1.349195957183838,37992.3699901104,EvolveGCNO,windmillsmall
0,STGCN,0.8,rand,8,12,linear,50,1.7629867792129517,3530.7026801109314,EvolveGCNO,windmillsmall
1,IT-STGCN,0.8,rand,8,12,linear,50,1.2572510242462158,45110.62311053276,EvolveGCNO,windmillsmall
0,STGCN,0.8,rand,8,12,linear,50,1.410866379737854,10013.528513908386,EvolveGCNO,windmillsmall
1,IT-STGCN,0.8,rand,8,12,linear,50,1.1764508485794067,60307.7213511467,EvolveGCNO,windmillsmall
0,STGCN,0.8,rand,8,12,linear,50,1.5556610822677612,7398.743656396866,EvolveGCNO,windmillsmall
1,IT-STGCN,0.8,rand,8,12,linear,50,1.2757774591445925,51462.43786454201,EvolveGCNO,windmillsmall
0,STGCN,0.8,rand,8,12,linear,50,1.813066482543945,7070.002119779587,EvolveGCNO,windmillsmall
1,IT-STGCN,0.8,rand,8,12,linear,50,1.2726675271987915,58622.6292386055,EvolveGCNO,windmillsmall
0,STGCN,0.8,rand,8,12,linear,50,1.330739140510559,3990.5308804512015,EvolveGCNO,windmillsmall
1,IT-STGCN,0.8,rand,8,12,linear,50,1.2995432615280151,57429.3845911026,EvolveGCNO,windmillsmall
0,STGCN,0.8,rand,8,12,linear,50,1.4346210956573486,6605.966356515884,EvolveGCNO,windmillsmall
1,IT-STGCN,0.8,rand,8,12,linear,50,1.2777576446533203,53812.81252408028,EvolveGCNO,windmillsmall
0,STGCN,0.8,rand,8,12,linear,50,1.6725432872772217,4394.084728717804,EvolveGCNO,windmillsmall
1,IT-STGCN,0.8,rand,8,12,linear,50,1.202742576599121,52217.76868700981,EvolveGCNO,windmillsmall
