dataset,method,mrate,mtype,lags,nof_filters,inter_method,epoch,mse,calculation_time,model
fivenodes,IT-STGCN,0.5,rand,2,4.0,nearest,50.0,1.1984866857528689,29.736319541931152,LRGCN
fivenodes,STGCN,0.6,rand,2,4.0,linear,50.0,1.2598044872283936,28.184266090393063,LRGCN
fivenodes,STGCN,0.6,rand,2,4.0,nearest,50.0,1.2160226106643677,32.72789216041565,LRGCN
fivenodes,IT-STGCN,0.6,rand,2,4.0,linear,50.0,1.23894202709198,56.23837375640869,LRGCN
fivenodes,IT-STGCN,0.6,rand,2,4.0,nearest,50.0,1.3003146648406982,46.55030131340027,LRGCN
fivenodes,STGCN,0.6,rand,2,4.0,linear,50.0,1.2479205131530762,43.5495719909668,LRGCN
fivenodes,STGCN,0.6,rand,2,4.0,nearest,50.0,1.2726820707321167,40.90821671485901,LRGCN
fivenodes,IT-STGCN,0.6,rand,2,4.0,linear,50.0,1.229239583015442,48.97529292106629,LRGCN
fivenodes,IT-STGCN,0.6,rand,2,4.0,nearest,50.0,1.1933969259262085,48.74329233169556,LRGCN
fivenodes,STGCN,0.6,rand,2,4.0,linear,50.0,1.3037539720535278,41.35484981536865,LRGCN
fivenodes,STGCN,0.6,rand,2,4.0,nearest,50.0,1.242497205734253,43.14290976524353,LRGCN
fivenodes,IT-STGCN,0.6,rand,2,4.0,linear,50.0,1.1906306743621826,47.443166971206665,LRGCN
fivenodes,IT-STGCN,0.6,rand,2,4.0,nearest,50.0,1.2608156204223633,47.98207664489746,LRGCN
fivenodes,STGCN,0.6,rand,2,4.0,linear,50.0,1.2020529508590698,40.0815179347992,LRGCN
fivenodes,STGCN,0.6,rand,2,4.0,nearest,50.0,1.20305073261261,40.682854413986206,LRGCN
fivenodes,IT-STGCN,0.6,rand,2,4.0,linear,50.0,1.2241405248641968,44.938990116119385,LRGCN
fivenodes,IT-STGCN,0.6,rand,2,4.0,nearest,50.0,1.3117194175720217,38.14025068283081,LRGCN
fivenodes,STGCN,0.6,rand,2,4.0,linear,50.0,1.188326358795166,23.13120412826538,LRGCN
fivenodes,STGCN,0.6,rand,2,4.0,nearest,50.0,1.277990221977234,23.159178733825684,LRGCN
fivenodes,IT-STGCN,0.6,rand,2,4.0,linear,50.0,1.1788445711135864,25.444701194763184,LRGCN
fivenodes,IT-STGCN,0.6,rand,2,4.0,nearest,50.0,1.2027963399887085,26.99098014831543,LRGCN
fivenodes,STGCN,0.6,rand,2,4.0,linear,50.0,1.2201322317123413,23.93311834335327,LRGCN
fivenodes,STGCN,0.6,rand,2,4.0,nearest,50.0,1.2699638605117798,27.21334338188172,LRGCN
fivenodes,IT-STGCN,0.6,rand,2,4.0,linear,50.0,1.2151591777801514,57.82538199424744,LRGCN
fivenodes,IT-STGCN,0.6,rand,2,4.0,nearest,50.0,1.2194443941116333,61.74009203910828,LRGCN
fivenodes,STGCN,0.6,rand,2,4.0,linear,50.0,1.1849445104599,42.83606004714966,LRGCN
fivenodes,STGCN,0.6,rand,2,4.0,nearest,50.0,1.220814228057861,40.45825982093811,LRGCN
fivenodes,IT-STGCN,0.6,rand,2,4.0,linear,50.0,1.1977169513702393,50.98276042938232,LRGCN
fivenodes,IT-STGCN,0.6,rand,2,4.0,nearest,50.0,1.1896183490753174,48.35832715034485,LRGCN
fivenodes,STGCN,0.6,rand,2,4.0,linear,50.0,1.2249884605407717,41.840025186538696,LRGCN
fivenodes,STGCN,0.6,rand,2,4.0,nearest,50.0,1.2025871276855469,41.8760666847229,LRGCN
fivenodes,IT-STGCN,0.6,rand,2,4.0,linear,50.0,1.2196367979049685,53.83435606956482,LRGCN
fivenodes,IT-STGCN,0.6,rand,2,4.0,nearest,50.0,1.231989860534668,56.10961627960205,LRGCN
fivenodes,STGCN,0.6,rand,2,4.0,linear,50.0,1.2627969980239868,41.275062084198,LRGCN
fivenodes,STGCN,0.6,rand,2,4.0,nearest,50.0,1.2263743877410889,41.06313395500183,LRGCN
fivenodes,IT-STGCN,0.6,rand,2,4.0,linear,50.0,1.1826874017715454,39.257253646850586,LRGCN
fivenodes,IT-STGCN,0.6,rand,2,4.0,nearest,50.0,1.2416105270385742,30.35456156730652,LRGCN
fivenodes,STGCN,0.6,rand,2,4.0,linear,50.0,1.2436306476593018,25.97676157951355,LRGCN
fivenodes,STGCN,0.6,rand,2,4.0,nearest,50.0,1.2879356145858765,25.19743704795837,LRGCN
fivenodes,IT-STGCN,0.6,rand,2,4.0,linear,50.0,1.2574429512023926,29.039867639541622,LRGCN
fivenodes,IT-STGCN,0.6,rand,2,4.0,nearest,50.0,1.1969666481018066,25.49670696258545,LRGCN
fivenodes,STGCN,0.6,rand,2,4.0,linear,50.0,1.2087613344192505,36.08477783203125,LRGCN
fivenodes,STGCN,0.6,rand,2,4.0,nearest,50.0,1.2915656566619873,42.26948308944702,LRGCN
fivenodes,IT-STGCN,0.6,rand,2,4.0,linear,50.0,1.226224422454834,55.31304383277893,LRGCN
fivenodes,IT-STGCN,0.6,rand,2,4.0,nearest,50.0,1.2052775621414185,47.53114008903504,LRGCN
fivenodes,STGCN,0.6,rand,2,4.0,linear,50.0,1.2244431972503662,41.725627183914185,LRGCN
fivenodes,STGCN,0.6,rand,2,4.0,nearest,50.0,1.193565011024475,42.03256893157959,LRGCN
fivenodes,IT-STGCN,0.6,rand,2,4.0,linear,50.0,1.2253086566925049,48.12608098983765,LRGCN
fivenodes,IT-STGCN,0.6,rand,2,4.0,nearest,50.0,1.2082834243774414,47.84074878692627,LRGCN
fivenodes,STGCN,0.6,rand,2,4.0,linear,50.0,1.1949670314788818,42.10318040847778,LRGCN
fivenodes,STGCN,0.6,rand,2,4.0,nearest,50.0,1.253828525543213,40.77845358848572,LRGCN
fivenodes,IT-STGCN,0.6,rand,2,4.0,linear,50.0,1.2425700426101685,49.57457685470581,LRGCN
fivenodes,IT-STGCN,0.6,rand,2,4.0,nearest,50.0,1.2016260623931885,52.737329959869385,LRGCN
fivenodes,STGCN,0.6,rand,2,4.0,linear,50.0,1.307915210723877,40.3394889831543,LRGCN
fivenodes,STGCN,0.6,rand,2,4.0,nearest,50.0,1.1891995668411257,34.2839629650116,LRGCN
fivenodes,IT-STGCN,0.6,rand,2,4.0,linear,50.0,1.2064869403839111,29.853806734085083,LRGCN
fivenodes,IT-STGCN,0.6,rand,2,4.0,nearest,50.0,1.22017240524292,34.10929465293884,LRGCN
fivenodes,STGCN,0.6,rand,2,4.0,linear,50.0,1.2284443378448486,33.12837100028992,LRGCN
fivenodes,STGCN,0.6,rand,2,4.0,nearest,50.0,1.2545350790023804,33.11831545829773,LRGCN
fivenodes,IT-STGCN,0.6,rand,2,4.0,linear,50.0,1.2146801948547363,31.781810998916622,LRGCN
fivenodes,IT-STGCN,0.6,rand,2,4.0,nearest,50.0,1.2296310663223269,42.97354602813721,LRGCN
fivenodes,STGCN,0.6,rand,2,4.0,linear,50.0,1.23523211479187,36.3673141002655,LRGCN
fivenodes,STGCN,0.6,rand,2,4.0,nearest,50.0,1.23302960395813,39.28744769096375,LRGCN
fivenodes,IT-STGCN,0.6,rand,2,4.0,linear,50.0,1.1959172487258911,62.02391982078552,LRGCN
fivenodes,IT-STGCN,0.6,rand,2,4.0,nearest,50.0,1.2436522245407104,55.818928241729736,LRGCN
fivenodes,STGCN,0.6,rand,2,4.0,linear,50.0,1.2180169820785522,41.0599946975708,LRGCN
fivenodes,STGCN,0.6,rand,2,4.0,nearest,50.0,1.207349419593811,41.93806314468384,LRGCN
fivenodes,IT-STGCN,0.6,rand,2,4.0,linear,50.0,1.3433520793914795,50.96202826499939,LRGCN
fivenodes,IT-STGCN,0.6,rand,2,4.0,nearest,50.0,1.2272454500198364,49.46923995018005,LRGCN
fivenodes,STGCN,0.6,rand,2,4.0,linear,50.0,1.2123180627822876,40.727384090423584,LRGCN
fivenodes,STGCN,0.6,rand,2,4.0,nearest,50.0,1.1958186626434326,42.272743940353394,LRGCN
fivenodes,IT-STGCN,0.6,rand,2,4.0,linear,50.0,1.2211313247680664,50.737783908844,LRGCN
fivenodes,IT-STGCN,0.6,rand,2,4.0,nearest,50.0,1.2130248546600342,46.23117160797119,LRGCN
fivenodes,STGCN,0.6,rand,2,4.0,linear,50.0,1.2083747386932373,40.77658653259277,LRGCN
fivenodes,STGCN,0.6,rand,2,4.0,nearest,50.0,1.2251347303390503,29.52196216583252,LRGCN
fivenodes,IT-STGCN,0.6,rand,2,4.0,linear,50.0,1.2210736274719238,29.579757690429688,LRGCN
fivenodes,IT-STGCN,0.6,rand,2,4.0,nearest,50.0,1.182716965675354,26.90796661376953,LRGCN
fivenodes,STGCN,0.6,rand,2,4.0,linear,50.0,1.190256953239441,25.058828830719,LRGCN
fivenodes,STGCN,0.6,rand,2,4.0,nearest,50.0,1.2228727340698242,31.37812376022339,LRGCN
fivenodes,IT-STGCN,0.6,rand,2,4.0,linear,50.0,1.2037829160690308,43.98814630508423,LRGCN
fivenodes,IT-STGCN,0.6,rand,2,4.0,nearest,50.0,1.236955642700195,44.68883156776428,LRGCN
fivenodes,STGCN,0.6,rand,2,4.0,linear,50.0,1.232428789138794,41.94064521789551,LRGCN
fivenodes,STGCN,0.6,rand,2,4.0,nearest,50.0,1.2014305591583252,42.432679891586304,LRGCN
fivenodes,IT-STGCN,0.6,rand,2,4.0,linear,50.0,1.2435394525527954,44.08980417251587,LRGCN
fivenodes,IT-STGCN,0.6,rand,2,4.0,nearest,50.0,1.204219937324524,44.7255289554596,LRGCN
fivenodes,STGCN,0.6,rand,2,4.0,linear,50.0,1.2901405096054075,42.7951078414917,LRGCN
fivenodes,STGCN,0.6,rand,2,4.0,nearest,50.0,1.2561638355255127,44.56796336174011,LRGCN
fivenodes,IT-STGCN,0.6,rand,2,4.0,linear,50.0,1.196671485900879,44.09777522087097,LRGCN
fivenodes,IT-STGCN,0.6,rand,2,4.0,nearest,50.0,1.2279040813446045,45.33775877952576,LRGCN
fivenodes,STGCN,0.6,rand,2,4.0,linear,50.0,1.2070122957229614,42.76509761810303,LRGCN
fivenodes,STGCN,0.6,rand,2,4.0,nearest,50.0,1.187577247619629,40.03941798210144,LRGCN
fivenodes,IT-STGCN,0.6,rand,2,4.0,linear,50.0,1.2343430519104004,42.058531045913696,LRGCN
fivenodes,IT-STGCN,0.6,rand,2,4.0,nearest,50.0,1.21979558467865,44.19076728820801,LRGCN
fivenodes,STGCN,0.6,rand,2,4.0,linear,50.0,1.2285807132720947,40.59243988990784,LRGCN
fivenodes,STGCN,0.6,rand,2,4.0,nearest,50.0,1.2163597345352173,27.349975109100345,LRGCN
fivenodes,IT-STGCN,0.6,rand,2,4.0,linear,50.0,1.2710334062576294,28.992130279541016,LRGCN
fivenodes,IT-STGCN,0.6,rand,2,4.0,nearest,50.0,1.2301324605941772,26.57889413833618,LRGCN
fivenodes,STGCN,0.6,rand,2,4.0,linear,50.0,1.2149887084960938,23.99558472633361,LRGCN
fivenodes,STGCN,0.6,rand,2,4.0,nearest,50.0,1.2140387296676636,37.54453182220459,LRGCN
fivenodes,IT-STGCN,0.6,rand,2,4.0,linear,50.0,1.247142672538757,43.87727332115173,LRGCN
fivenodes,IT-STGCN,0.6,rand,2,4.0,nearest,50.0,1.2503502368927002,44.89449620246887,LRGCN
fivenodes,STGCN,0.6,rand,2,4.0,linear,50.0,1.2122851610183716,42.63829064369202,LRGCN
fivenodes,STGCN,0.6,rand,2,4.0,nearest,50.0,1.2174607515335083,41.85757923126221,LRGCN
fivenodes,IT-STGCN,0.6,rand,2,4.0,linear,50.0,1.2728880643844604,46.288330078125,LRGCN
fivenodes,IT-STGCN,0.6,rand,2,4.0,nearest,50.0,1.2169936895370483,50.633018255233765,LRGCN
fivenodes,STGCN,0.6,rand,2,4.0,linear,50.0,1.2339887619018557,42.596291065216064,LRGCN
fivenodes,STGCN,0.6,rand,2,4.0,nearest,50.0,1.2750449180603027,42.333826303482056,LRGCN
fivenodes,IT-STGCN,0.6,rand,2,4.0,linear,50.0,1.2125731706619265,46.94299006462097,LRGCN
fivenodes,IT-STGCN,0.6,rand,2,4.0,nearest,50.0,1.1957592964172363,48.54199504852295,LRGCN
fivenodes,STGCN,0.6,rand,2,4.0,linear,50.0,1.3460441827774048,42.42792272567749,LRGCN
fivenodes,STGCN,0.6,rand,2,4.0,nearest,50.0,1.2171711921691897,38.93743443489075,LRGCN
fivenodes,IT-STGCN,0.6,rand,2,4.0,linear,50.0,1.238595485687256,46.40328049659729,LRGCN
fivenodes,IT-STGCN,0.6,rand,2,4.0,nearest,50.0,1.2005771398544312,46.56464719772339,LRGCN
fivenodes,STGCN,0.6,rand,2,4.0,linear,50.0,1.2177246809005735,27.91105890274048,LRGCN
fivenodes,STGCN,0.6,rand,2,4.0,nearest,50.0,1.2546993494033811,26.89626717567444,LRGCN
fivenodes,IT-STGCN,0.6,rand,2,4.0,linear,50.0,1.2438054084777832,35.28252935409546,LRGCN
fivenodes,IT-STGCN,0.6,rand,2,4.0,nearest,50.0,1.2525581121444702,46.58785104751587,LRGCN
fivenodes,STGCN,0.6,rand,2,4.0,linear,50.0,1.3229659795761108,40.13792943954468,LRGCN
fivenodes,STGCN,0.6,rand,2,4.0,nearest,50.0,1.2386947870254517,35.96046781539917,LRGCN
fivenodes,IT-STGCN,0.6,rand,2,4.0,linear,50.0,1.1861069202423096,41.04460048675537,LRGCN
fivenodes,IT-STGCN,0.6,rand,2,4.0,nearest,50.0,1.2342544794082642,44.65376019477844,LRGCN
fivenodes,STGCN,0.7,rand,2,12.0,linear,50.0,1.4789581298828125,65.15089988708496,DyGrEncoder
fivenodes,STGCN,0.7,rand,2,12.0,nearest,50.0,1.4476641416549685,53.222811222076416,DyGrEncoder
fivenodes,IT-STGCN,0.7,rand,2,12.0,linear,50.0,1.167637825012207,58.47972989082336,DyGrEncoder
fivenodes,IT-STGCN,0.7,rand,2,12.0,nearest,50.0,1.2266587018966677,45.2947416305542,DyGrEncoder
fivenodes,STGCN,0.7,rand,2,12.0,linear,50.0,1.709989309310913,33.037986755371094,DyGrEncoder
fivenodes,STGCN,0.7,rand,2,12.0,nearest,50.0,1.4242547750473022,35.80853509902954,DyGrEncoder
fivenodes,IT-STGCN,0.7,rand,2,12.0,linear,50.0,1.2852983474731443,31.97372984886169,DyGrEncoder
fivenodes,IT-STGCN,0.7,rand,2,12.0,nearest,50.0,1.3690060377120972,26.99423384666443,DyGrEncoder
fivenodes,STGCN,0.7,rand,2,12.0,linear,50.0,1.597667574882507,16.019951105117798,DyGrEncoder
fivenodes,STGCN,0.7,rand,2,12.0,nearest,50.0,1.449918508529663,16.002434253692627,DyGrEncoder
fivenodes,IT-STGCN,0.7,rand,2,12.0,linear,50.0,1.1838916540145874,22.53643560409546,DyGrEncoder
fivenodes,IT-STGCN,0.7,rand,2,12.0,nearest,50.0,1.205478549003601,25.82277178764344,DyGrEncoder
fivenodes,STGCN,0.7,rand,2,12.0,linear,50.0,1.699486255645752,17.499688625335693,DyGrEncoder
fivenodes,STGCN,0.7,rand,2,12.0,nearest,50.0,1.4124832153320312,16.323389291763306,DyGrEncoder
fivenodes,IT-STGCN,0.7,rand,2,12.0,linear,50.0,1.2207961082458496,24.46349263191223,DyGrEncoder
fivenodes,IT-STGCN,0.7,rand,2,12.0,nearest,50.0,1.2516682147979736,25.71269679069519,DyGrEncoder
fivenodes,STGCN,0.7,rand,2,12.0,linear,50.0,1.6004319190979004,17.647428274154663,DyGrEncoder
fivenodes,STGCN,0.7,rand,2,12.0,nearest,50.0,1.3822319507598877,65.27668857574463,DyGrEncoder
fivenodes,IT-STGCN,0.7,rand,2,12.0,linear,50.0,1.2326184511184692,98.71455812454224,DyGrEncoder
fivenodes,IT-STGCN,0.7,rand,2,12.0,nearest,50.0,1.1803157329559326,70.94877290725708,DyGrEncoder
fivenodes,STGCN,0.7,rand,2,12.0,linear,50.0,1.535428524017334,51.364211082458496,DyGrEncoder
fivenodes,STGCN,0.7,rand,2,12.0,nearest,50.0,1.4817852973937988,65.85756611824036,DyGrEncoder
fivenodes,IT-STGCN,0.7,rand,2,12.0,linear,50.0,1.2517006397247314,75.11981105804443,DyGrEncoder
fivenodes,IT-STGCN,0.7,rand,2,12.0,nearest,50.0,1.2619222402572632,68.26046705245972,DyGrEncoder
fivenodes,STGCN,0.7,rand,2,12.0,linear,50.0,1.4684582948684692,31.397176027297974,DyGrEncoder
fivenodes,STGCN,0.7,rand,2,12.0,nearest,50.0,1.3119065761566162,31.053297758102417,DyGrEncoder
fivenodes,IT-STGCN,0.7,rand,2,12.0,linear,50.0,1.1876682043075562,41.45563888549805,DyGrEncoder
fivenodes,IT-STGCN,0.7,rand,2,12.0,nearest,50.0,1.4219732284545898,42.35975956916809,DyGrEncoder
fivenodes,STGCN,0.7,rand,2,12.0,linear,50.0,1.914098858833313,23.71978545188904,DyGrEncoder
fivenodes,STGCN,0.7,rand,2,12.0,nearest,50.0,1.4735406637191772,18.749303340911865,DyGrEncoder
fivenodes,IT-STGCN,0.7,rand,2,12.0,linear,50.0,1.220828890800476,21.10441827774048,DyGrEncoder
fivenodes,IT-STGCN,0.7,rand,2,12.0,nearest,50.0,1.284348726272583,22.091803073883057,DyGrEncoder
fivenodes,STGCN,0.7,rand,2,12.0,linear,50.0,1.6199164390563965,15.528831005096436,DyGrEncoder
fivenodes,STGCN,0.7,rand,2,12.0,nearest,50.0,1.4343233108520508,15.15188455581665,DyGrEncoder
fivenodes,IT-STGCN,0.7,rand,2,12.0,linear,50.0,1.341320514678955,21.71997094154358,DyGrEncoder
fivenodes,IT-STGCN,0.7,rand,2,12.0,nearest,50.0,1.162874698638916,21.61253595352173,DyGrEncoder
fivenodes,STGCN,0.7,rand,2,12.0,linear,50.0,1.6011760234832764,17.01019811630249,DyGrEncoder
fivenodes,STGCN,0.7,rand,2,12.0,nearest,50.0,1.600885033607483,16.524891138076782,DyGrEncoder
fivenodes,IT-STGCN,0.7,rand,2,12.0,linear,50.0,1.288402080535889,22.302883863449097,DyGrEncoder
fivenodes,IT-STGCN,0.7,rand,2,12.0,nearest,50.0,1.2311936616897583,20.8482677936554,DyGrEncoder
fivenodes,STGCN,0.7,rand,2,12.0,linear,50.0,1.7572778463363647,54.03803706169128,DyGrEncoder
fivenodes,STGCN,0.7,rand,2,12.0,nearest,50.0,1.4401297569274902,60.13278150558472,DyGrEncoder
fivenodes,IT-STGCN,0.7,rand,2,12.0,linear,50.0,1.2238751649856567,62.72448754310608,DyGrEncoder
fivenodes,IT-STGCN,0.7,rand,2,12.0,nearest,50.0,1.2608482837677002,57.87944722175598,DyGrEncoder
fivenodes,STGCN,0.7,rand,2,12.0,linear,50.0,1.7958602905273438,44.02329969406128,DyGrEncoder
fivenodes,STGCN,0.7,rand,2,12.0,nearest,50.0,1.4133272171020508,49.668577432632446,DyGrEncoder
fivenodes,IT-STGCN,0.7,rand,2,12.0,linear,50.0,1.2966467142105105,70.66334652900696,DyGrEncoder
fivenodes,IT-STGCN,0.7,rand,2,12.0,nearest,50.0,1.242750883102417,31.94576358795166,DyGrEncoder
fivenodes,STGCN,0.7,rand,2,12.0,linear,50.0,1.5305835008621216,24.936161279678345,DyGrEncoder
fivenodes,STGCN,0.7,rand,2,12.0,nearest,50.0,1.451094150543213,22.378575563430783,DyGrEncoder
fivenodes,IT-STGCN,0.7,rand,2,12.0,linear,50.0,1.2134926319122314,34.103556632995605,DyGrEncoder
fivenodes,IT-STGCN,0.7,rand,2,12.0,nearest,50.0,1.2841315269470217,25.148038625717163,DyGrEncoder
fivenodes,STGCN,0.7,rand,2,12.0,linear,50.0,1.531618356704712,12.851519107818604,DyGrEncoder
fivenodes,STGCN,0.7,rand,2,12.0,nearest,50.0,1.5157313346862793,12.424357414245604,DyGrEncoder
fivenodes,IT-STGCN,0.7,rand,2,12.0,linear,50.0,1.2379683256149292,18.488605260849,DyGrEncoder
fivenodes,IT-STGCN,0.7,rand,2,12.0,nearest,50.0,1.2570538520812988,16.7561514377594,DyGrEncoder
fivenodes,STGCN,0.7,rand,2,12.0,linear,50.0,1.4114667177200315,12.792509078979492,DyGrEncoder
fivenodes,STGCN,0.7,rand,2,12.0,nearest,50.0,1.385949969291687,13.257023334503174,DyGrEncoder
fivenodes,IT-STGCN,0.7,rand,2,12.0,linear,50.0,1.364498257637024,17.300673007965088,DyGrEncoder
fivenodes,IT-STGCN,0.7,rand,2,12.0,nearest,50.0,1.2116148471832275,16.191137075424194,DyGrEncoder
fivenodes,STGCN,0.7,rand,2,12.0,linear,50.0,1.517287015914917,13.133327722549438,DyGrEncoder
fivenodes,STGCN,0.7,rand,2,12.0,nearest,50.0,1.419241428375244,10.80714988708496,DyGrEncoder
fivenodes,IT-STGCN,0.7,rand,2,12.0,linear,50.0,1.2333532571792605,75.15282225608826,DyGrEncoder
fivenodes,IT-STGCN,0.7,rand,2,12.0,nearest,50.0,1.2581052780151367,74.24379301071167,DyGrEncoder
fivenodes,STGCN,0.7,rand,2,12.0,linear,50.0,1.348461031913757,51.63115930557251,DyGrEncoder
fivenodes,STGCN,0.7,rand,2,12.0,nearest,50.0,1.3268295526504517,45.66688513755798,DyGrEncoder
fivenodes,IT-STGCN,0.7,rand,2,12.0,linear,50.0,1.1574856042861938,59.26889419555664,DyGrEncoder
fivenodes,IT-STGCN,0.7,rand,2,12.0,nearest,50.0,1.425029754638672,65.90445518493652,DyGrEncoder
fivenodes,STGCN,0.7,rand,2,12.0,linear,50.0,1.6073617935180664,47.33694767951965,DyGrEncoder
fivenodes,STGCN,0.7,rand,2,12.0,nearest,50.0,1.488276720046997,25.406346559524536,DyGrEncoder
fivenodes,IT-STGCN,0.7,rand,2,12.0,linear,50.0,1.2836652994155884,35.73371863365173,DyGrEncoder
fivenodes,IT-STGCN,0.7,rand,2,12.0,nearest,50.0,1.2669777870178225,35.82609844207764,DyGrEncoder
fivenodes,STGCN,0.7,rand,2,12.0,linear,50.0,1.2932226657867432,25.8217191696167,DyGrEncoder
fivenodes,STGCN,0.7,rand,2,12.0,nearest,50.0,1.4463319778442385,15.98819661140442,DyGrEncoder
fivenodes,IT-STGCN,0.7,rand,2,12.0,linear,50.0,1.3670064210891724,14.360278129577637,DyGrEncoder
fivenodes,IT-STGCN,0.7,rand,2,12.0,nearest,50.0,1.1990442276000977,14.672719717025757,DyGrEncoder
fivenodes,STGCN,0.7,rand,2,12.0,linear,50.0,1.7368000745773315,13.456427574157717,DyGrEncoder
fivenodes,STGCN,0.7,rand,2,12.0,nearest,50.0,1.4749095439910889,12.146679401397703,DyGrEncoder
fivenodes,IT-STGCN,0.7,rand,2,12.0,linear,50.0,1.2127277851104736,15.203526020050049,DyGrEncoder
fivenodes,IT-STGCN,0.7,rand,2,12.0,nearest,50.0,1.1630873680114746,14.716405153274536,DyGrEncoder
fivenodes,STGCN,0.7,rand,2,12.0,linear,50.0,1.3669894933700562,10.950420141220093,DyGrEncoder
fivenodes,STGCN,0.7,rand,2,12.0,nearest,50.0,1.422474980354309,12.009132862091064,DyGrEncoder
fivenodes,IT-STGCN,0.7,rand,2,12.0,linear,50.0,1.2125706672668457,14.699554681777954,DyGrEncoder
fivenodes,IT-STGCN,0.7,rand,2,12.0,nearest,50.0,1.2074713706970217,13.731127500534058,DyGrEncoder
fivenodes,STGCN,0.7,rand,2,12.0,linear,50.0,1.4963091611862185,10.886719703674316,DyGrEncoder
fivenodes,STGCN,0.7,rand,2,12.0,nearest,50.0,1.562717318534851,10.776484727859495,DyGrEncoder
fivenodes,IT-STGCN,0.7,rand,2,12.0,linear,50.0,1.276819944381714,15.304920434951782,DyGrEncoder
fivenodes,IT-STGCN,0.7,rand,2,12.0,nearest,50.0,1.1861770153045654,74.30187749862671,DyGrEncoder
fivenodes,STGCN,0.7,rand,2,12.0,linear,50.0,1.599279522895813,50.09817719459534,DyGrEncoder
fivenodes,STGCN,0.7,rand,2,12.0,nearest,50.0,1.4003633260726929,44.28041386604309,DyGrEncoder
fivenodes,IT-STGCN,0.7,rand,2,12.0,linear,50.0,1.2971937656402588,53.49294447898865,DyGrEncoder
fivenodes,IT-STGCN,0.7,rand,2,12.0,nearest,50.0,1.39121675491333,55.401665449142456,DyGrEncoder
fivenodes,STGCN,0.7,rand,2,12.0,linear,50.0,1.558157205581665,45.16642212867737,DyGrEncoder
fivenodes,STGCN,0.7,rand,2,12.0,nearest,50.0,1.5653529167175293,46.72585964202881,DyGrEncoder
fivenodes,IT-STGCN,0.7,rand,2,12.0,linear,50.0,1.2437478303909302,38.48142099380493,DyGrEncoder
fivenodes,IT-STGCN,0.7,rand,2,12.0,nearest,50.0,1.1714065074920654,32.68474984169006,DyGrEncoder
fivenodes,STGCN,0.7,rand,2,12.0,linear,50.0,1.3592709302902222,23.897029161453247,DyGrEncoder
fivenodes,STGCN,0.7,rand,2,12.0,nearest,50.0,1.4789139032363892,23.511461973190308,DyGrEncoder
fivenodes,IT-STGCN,0.7,rand,2,12.0,linear,50.0,1.4068934917449951,33.629430294036865,DyGrEncoder
fivenodes,IT-STGCN,0.7,rand,2,12.0,nearest,50.0,1.2588984966278076,16.986446142196655,DyGrEncoder
fivenodes,STGCN,0.7,rand,2,12.0,linear,50.0,1.2958108186721802,13.240373373031616,DyGrEncoder
fivenodes,STGCN,0.7,rand,2,12.0,nearest,50.0,1.4434068202972412,15.637070178985596,DyGrEncoder
fivenodes,IT-STGCN,0.7,rand,2,12.0,linear,50.0,1.2784329652786257,22.719889402389526,DyGrEncoder
fivenodes,IT-STGCN,0.7,rand,2,12.0,nearest,50.0,1.229772925376892,22.46167588233948,DyGrEncoder
fivenodes,STGCN,0.7,rand,2,12.0,linear,50.0,1.2570834159851074,14.08635401725769,DyGrEncoder
fivenodes,STGCN,0.7,rand,2,12.0,nearest,50.0,1.4298760890960691,15.275615215301514,DyGrEncoder
fivenodes,IT-STGCN,0.7,rand,2,12.0,linear,50.0,1.2247884273529053,20.542776346206665,DyGrEncoder
fivenodes,IT-STGCN,0.7,rand,2,12.0,nearest,50.0,1.3272491693496704,22.64073610305786,DyGrEncoder
fivenodes,STGCN,0.7,rand,2,12.0,linear,50.0,1.5305662155151367,15.581811904907228,DyGrEncoder
fivenodes,STGCN,0.7,rand,2,12.0,nearest,50.0,1.3716965913772583,14.933463335037231,DyGrEncoder
fivenodes,IT-STGCN,0.7,rand,2,12.0,linear,50.0,1.21823251247406,17.397465467453003,DyGrEncoder
fivenodes,IT-STGCN,0.7,rand,2,12.0,nearest,50.0,1.4140836000442505,19.207964181900024,DyGrEncoder
fivenodes,STGCN,0.7,rand,2,12.0,linear,50.0,1.5273139476776123,32.711730003356934,DyGrEncoder
fivenodes,STGCN,0.7,rand,2,12.0,nearest,50.0,1.4547865390777588,37.46564173698425,DyGrEncoder
fivenodes,IT-STGCN,0.7,rand,2,12.0,linear,50.0,1.2458958625793457,47.45304465293884,DyGrEncoder
fivenodes,IT-STGCN,0.7,rand,2,12.0,nearest,50.0,1.3454327583312988,39.1892683506012,DyGrEncoder
fivenodes,STGCN,0.7,rand,2,12.0,linear,50.0,1.697359323501587,30.58312726020813,DyGrEncoder
fivenodes,STGCN,0.7,rand,2,12.0,nearest,50.0,1.2673912048339844,28.76553225517273,DyGrEncoder
fivenodes,IT-STGCN,0.7,rand,2,12.0,linear,50.0,1.1947875022888184,43.40898108482361,DyGrEncoder
fivenodes,IT-STGCN,0.7,rand,2,12.0,nearest,50.0,1.1931796073913574,44.47970080375672,DyGrEncoder
fivenodes,STGCN,0.8,rand,2,12.0,linear,50.0,1.5443881750106812,32.03959035873413,DyGrEncoder
fivenodes,STGCN,0.8,rand,2,12.0,nearest,50.0,1.6884522438049316,29.046098709106445,DyGrEncoder
