,method,mrate,mtype,lags,nof_filters,inter_method,epoch,mse,calculation_time,model,dataset
110,IT-STGCN,0,,4,2,,50,1.2497211694717407,12.87478804588318,GConvLSTM,pedalme
111,IT-STGCN,0,,4,2,,50,1.1405537128448486,13.264067888259888,GConvLSTM,pedalme
112,STGCN,0,,4,2,,50,1.240681529045105,10.520679712295532,GConvLSTM,pedalme
113,STGCN,0,,4,2,,50,1.1323399543762207,9.809138536453249,GConvLSTM,pedalme
114,IT-STGCN,0,,4,2,,50,1.2438902854919434,11.315142393112184,GConvLSTM,pedalme
115,IT-STGCN,0,,4,2,,50,1.1842395067214966,12.112510919570925,GConvLSTM,pedalme
116,STGCN,0,,4,2,,50,1.175668478012085,10.318957090377808,GConvLSTM,pedalme
117,STGCN,0,,4,2,,50,1.312969446182251,10.211538076400757,GConvLSTM,pedalme
118,IT-STGCN,0,,4,2,,50,1.190592646598816,11.598801136016846,GConvLSTM,pedalme
119,IT-STGCN,0,,4,2,,50,1.229791283607483,11.589219808578491,GConvLSTM,pedalme
0,STGCN,0,,4,4,,50,1.139586329460144,4.07755184173584,GCLSTM,pedalme
1,STGCN,0,,4,4,,50,1.1163673400878906,3.986536741256714,GCLSTM,pedalme
2,IT-STGCN,0,,4,4,,50,1.171204686164856,5.790593385696411,GCLSTM,pedalme
3,IT-STGCN,0,,4,4,,50,1.1250061988830566,5.440508365631104,GCLSTM,pedalme
4,STGCN,0,,4,4,,50,1.262635588645935,4.064156532287598,GCLSTM,pedalme
5,STGCN,0,,4,4,,50,1.150769591331482,4.247729063034058,GCLSTM,pedalme
6,IT-STGCN,0,,4,4,,50,1.1835981607437134,5.202487945556641,GCLSTM,pedalme
7,IT-STGCN,0,,4,4,,50,1.2676019668579102,5.278866767883301,GCLSTM,pedalme
8,STGCN,0,,4,4,,50,1.1757123470306396,4.0110228061676025,GCLSTM,pedalme
9,STGCN,0,,4,4,,50,1.1660791635513306,3.8584392070770255,GCLSTM,pedalme
10,IT-STGCN,0,,4,4,,50,1.1861844062805176,5.358258247375488,GCLSTM,pedalme
11,IT-STGCN,0,,4,4,,50,1.210960865020752,5.242831945419312,GCLSTM,pedalme
12,STGCN,0,,4,4,,50,1.1813912391662598,3.8761842250823975,GCLSTM,pedalme
13,STGCN,0,,4,4,,50,1.164440631866455,3.829881191253662,GCLSTM,pedalme
14,IT-STGCN,0,,4,4,,50,1.160410761833191,5.561529159545898,GCLSTM,pedalme
15,IT-STGCN,0,,4,4,,50,1.2025450468063354,5.774562835693359,GCLSTM,pedalme
16,STGCN,0,,4,4,,50,1.1749424934387207,4.313654184341431,GCLSTM,pedalme
17,STGCN,0,,4,4,,50,1.1404517889022827,4.320574760437012,GCLSTM,pedalme
18,IT-STGCN,0,,4,4,,50,1.1095904111862185,5.806894302368164,GCLSTM,pedalme
19,IT-STGCN,0,,4,4,,50,1.146823525428772,5.91890025138855,GCLSTM,pedalme
20,STGCN,0,,4,4,,50,1.2323215007781982,4.18541407585144,GCLSTM,pedalme
21,STGCN,0,,4,4,,50,1.1104087829589844,4.025781631469727,GCLSTM,pedalme
22,IT-STGCN,0,,4,4,,50,1.1390674114227295,5.49596905708313,GCLSTM,pedalme
23,IT-STGCN,0,,4,4,,50,1.1982197761535645,5.596749067306519,GCLSTM,pedalme
24,STGCN,0,,4,4,,50,1.1561187505722046,4.160912036895752,GCLSTM,pedalme
25,STGCN,0,,4,4,,50,1.2399611473083496,4.302737474441528,GCLSTM,pedalme
26,IT-STGCN,0,,4,4,,50,1.1926910877227783,5.569187164306641,GCLSTM,pedalme
27,IT-STGCN,0,,4,4,,50,1.2372369766235352,5.518292427062988,GCLSTM,pedalme
28,STGCN,0,,4,4,,50,1.1476469039916992,4.128949880599976,GCLSTM,pedalme
29,STGCN,0,,4,4,,50,1.1584302186965942,4.058996200561523,GCLSTM,pedalme
30,IT-STGCN,0,,4,4,,50,1.1317262649536133,5.480717658996582,GCLSTM,pedalme
31,IT-STGCN,0,,4,4,,50,1.160785675048828,5.567274808883667,GCLSTM,pedalme
32,STGCN,0,,4,4,,50,1.169191837310791,4.048917055130005,GCLSTM,pedalme
33,STGCN,0,,4,4,,50,1.1924744844436646,4.091030120849609,GCLSTM,pedalme
34,IT-STGCN,0,,4,4,,50,1.239216685295105,5.473653078079224,GCLSTM,pedalme
35,IT-STGCN,0,,4,4,,50,1.2420692443847656,5.397035598754883,GCLSTM,pedalme
36,STGCN,0,,4,4,,50,1.1836340427398682,4.151106119155884,GCLSTM,pedalme
37,STGCN,0,,4,4,,50,1.26636803150177,4.196009159088135,GCLSTM,pedalme
38,IT-STGCN,0,,4,4,,50,1.1848434209823608,5.633522272109985,GCLSTM,pedalme
39,IT-STGCN,0,,4,4,,50,1.1395056247711182,5.663517713546753,GCLSTM,pedalme
40,STGCN,0,,4,4,,50,1.1295284032821655,4.24429178237915,GCLSTM,pedalme
41,STGCN,0,,4,4,,50,1.1672077178955078,4.205315828323364,GCLSTM,pedalme
42,IT-STGCN,0,,4,4,,50,1.169001221656799,5.941526889801025,GCLSTM,pedalme
43,IT-STGCN,0,,4,4,,50,1.2017004489898682,5.5408196449279785,GCLSTM,pedalme
44,STGCN,0,,4,4,,50,1.1338343620300293,4.165764331817627,GCLSTM,pedalme
45,STGCN,0,,4,4,,50,1.205820083618164,4.092127323150635,GCLSTM,pedalme
46,IT-STGCN,0,,4,4,,50,1.2524774074554443,5.755328893661499,GCLSTM,pedalme
47,IT-STGCN,0,,4,4,,50,1.1654012203216553,5.723523378372192,GCLSTM,pedalme
48,STGCN,0,,4,4,,50,1.1642669439315796,4.2688047885894775,GCLSTM,pedalme
49,STGCN,0,,4,4,,50,1.2129976749420166,4.346226692199707,GCLSTM,pedalme
50,IT-STGCN,0,,4,4,,50,1.2320098876953125,6.010176658630371,GCLSTM,pedalme
51,IT-STGCN,0,,4,4,,50,1.1215360164642334,5.6766510009765625,GCLSTM,pedalme
52,STGCN,0,,4,4,,50,1.1365879774093628,4.254857301712036,GCLSTM,pedalme
53,STGCN,0,,4,4,,50,1.1973048448562622,4.331571102142334,GCLSTM,pedalme
54,IT-STGCN,0,,4,4,,50,1.1662317514419556,5.78084659576416,GCLSTM,pedalme
55,IT-STGCN,0,,4,4,,50,1.1629127264022827,5.808331727981567,GCLSTM,pedalme
56,STGCN,0,,4,4,,50,1.2051323652267456,4.35158896446228,GCLSTM,pedalme
57,STGCN,0,,4,4,,50,1.1483198404312134,4.3538594245910645,GCLSTM,pedalme
58,IT-STGCN,0,,4,4,,50,1.1546787023544312,6.029563426971436,GCLSTM,pedalme
59,IT-STGCN,0,,4,4,,50,1.2041248083114624,5.855113983154297,GCLSTM,pedalme
60,STGCN,0,,4,4,,50,1.12749445438385,4.34237003326416,GCLSTM,pedalme
61,STGCN,0,,4,4,,50,1.1748558282852173,4.327238082885742,GCLSTM,pedalme
62,IT-STGCN,0,,4,4,,50,1.170175313949585,5.870068550109863,GCLSTM,pedalme
63,IT-STGCN,0,,4,4,,50,1.129332423210144,5.720577955245972,GCLSTM,pedalme
64,STGCN,0,,4,4,,50,1.192756414413452,4.256198883056641,GCLSTM,pedalme
65,STGCN,0,,4,4,,50,1.0816625356674194,4.251455783843994,GCLSTM,pedalme
66,IT-STGCN,0,,4,4,,50,1.1712630987167358,5.918197393417358,GCLSTM,pedalme
67,IT-STGCN,0,,4,4,,50,1.175882339477539,5.823247194290161,GCLSTM,pedalme
68,STGCN,0,,4,4,,50,1.1572389602661133,4.2053382396698,GCLSTM,pedalme
69,STGCN,0,,4,4,,50,1.2358218431472778,4.011849403381348,GCLSTM,pedalme
70,IT-STGCN,0,,4,4,,50,1.1131404638290403,5.385976076126099,GCLSTM,pedalme
71,IT-STGCN,0,,4,4,,50,1.1796711683273315,5.248111963272095,GCLSTM,pedalme
72,STGCN,0,,4,4,,50,1.2583141326904297,3.85362696647644,GCLSTM,pedalme
73,STGCN,0,,4,4,,50,1.1716749668121338,3.9683098793029785,GCLSTM,pedalme
74,IT-STGCN,0,,4,4,,50,1.2003934383392334,5.385708808898926,GCLSTM,pedalme
75,IT-STGCN,0,,4,4,,50,1.1270357370376587,4.897933483123779,GCLSTM,pedalme
76,STGCN,0,,4,4,,50,1.2065359354019165,3.7573845386505127,GCLSTM,pedalme
77,STGCN,0,,4,4,,50,1.1719741821289062,3.92055606842041,GCLSTM,pedalme
78,IT-STGCN,0,,4,4,,50,1.1771271228790283,5.429473161697388,GCLSTM,pedalme
79,IT-STGCN,0,,4,4,,50,1.2398900985717771,5.427699565887451,GCLSTM,pedalme
80,STGCN,0,,4,4,,50,1.1012474298477173,4.154866218566895,GCLSTM,pedalme
81,STGCN,0,,4,4,,50,1.2654297351837158,4.192201375961304,GCLSTM,pedalme
82,IT-STGCN,0,,4,4,,50,1.2603745460510254,5.44403886795044,GCLSTM,pedalme
83,IT-STGCN,0,,4,4,,50,1.251159906387329,5.1351940631866455,GCLSTM,pedalme
84,STGCN,0,,4,4,,50,1.201995611190796,3.91771936416626,GCLSTM,pedalme
85,STGCN,0,,4,4,,50,1.1935551166534424,3.967302083969116,GCLSTM,pedalme
86,IT-STGCN,0,,4,4,,50,1.1824243068695068,5.333399534225464,GCLSTM,pedalme
87,IT-STGCN,0,,4,4,,50,1.1667195558547974,5.266944408416748,GCLSTM,pedalme
88,STGCN,0,,4,4,,50,1.1977744102478027,3.981487035751343,GCLSTM,pedalme
89,STGCN,0,,4,4,,50,1.2602096796035769,3.881278514862061,GCLSTM,pedalme
90,IT-STGCN,0,,4,4,,50,1.1555474996566772,5.262488603591919,GCLSTM,pedalme
91,IT-STGCN,0,,4,4,,50,1.1927940845489502,4.804535150527954,GCLSTM,pedalme
92,STGCN,0,,4,4,,50,1.1454848051071167,3.8117051124572754,GCLSTM,pedalme
93,STGCN,0,,4,4,,50,1.1236923933029177,3.9582693576812735,GCLSTM,pedalme
94,IT-STGCN,0,,4,4,,50,1.1711825132369995,5.316450834274292,GCLSTM,pedalme
95,IT-STGCN,0,,4,4,,50,1.135761022567749,5.008394718170166,GCLSTM,pedalme
96,STGCN,0,,4,4,,50,1.1947216987609863,3.724209785461426,GCLSTM,pedalme
97,STGCN,0,,4,4,,50,1.2295905351638794,3.5184671878814697,GCLSTM,pedalme
98,IT-STGCN,0,,4,4,,50,1.216978907585144,4.923009634017944,GCLSTM,pedalme
99,IT-STGCN,0,,4,4,,50,1.174900770187378,5.341562747955322,GCLSTM,pedalme
100,STGCN,0,,4,4,,50,1.242065668106079,4.076549291610718,GCLSTM,pedalme
101,STGCN,0,,4,4,,50,1.1664340496063232,3.9146244525909424,GCLSTM,pedalme
102,IT-STGCN,0,,4,4,,50,1.1647415161132812,5.376152276992798,GCLSTM,pedalme
103,IT-STGCN,0,,4,4,,50,1.2315422296524048,5.344125032424927,GCLSTM,pedalme
104,STGCN,0,,4,4,,50,1.112757921218872,4.012513875961304,GCLSTM,pedalme
105,STGCN,0,,4,4,,50,1.23491632938385,4.069138050079346,GCLSTM,pedalme
106,IT-STGCN,0,,4,4,,50,1.1835670471191406,5.526105165481567,GCLSTM,pedalme
107,IT-STGCN,0,,4,4,,50,1.1387031078338623,5.522284746170044,GCLSTM,pedalme
108,STGCN,0,,4,4,,50,1.1079535484313965,4.168374538421631,GCLSTM,pedalme
109,STGCN,0,,4,4,,50,1.2093318700790403,4.121757745742798,GCLSTM,pedalme
110,IT-STGCN,0,,4,4,,50,1.168476104736328,5.370848178863525,GCLSTM,pedalme
111,IT-STGCN,0,,4,4,,50,1.2305333614349363,5.415522575378418,GCLSTM,pedalme
112,STGCN,0,,4,4,,50,1.1644301414489746,4.036475658416748,GCLSTM,pedalme
113,STGCN,0,,4,4,,50,1.1455471515655518,3.9821856021881104,GCLSTM,pedalme
114,IT-STGCN,0,,4,4,,50,1.2173680067062378,5.439051628112793,GCLSTM,pedalme
115,IT-STGCN,0,,4,4,,50,1.2133270502090454,5.559527397155762,GCLSTM,pedalme
116,STGCN,0,,4,4,,50,1.1258957386016846,4.259208679199219,GCLSTM,pedalme
117,STGCN,0,,4,4,,50,1.192402958869934,4.2017035484313965,GCLSTM,pedalme
118,IT-STGCN,0,,4,4,,50,1.1788861751556396,5.541272163391113,GCLSTM,pedalme
119,IT-STGCN,0,,4,4,,50,1.261691689491272,5.5701634883880615,GCLSTM,pedalme
0,STGCN,0,,4,8,,50,1.162043571472168,4.107486248016357,LRGCN,pedalme
1,STGCN,0,,4,8,,50,1.1623032093048096,3.8749473094940186,LRGCN,pedalme
2,IT-STGCN,0,,4,8,,50,1.167033076286316,5.057397365570068,LRGCN,pedalme
3,IT-STGCN,0,,4,8,,50,1.1214768886566162,5.006485462188721,LRGCN,pedalme
4,STGCN,0,,4,8,,50,1.1907778978347778,4.036024808883667,LRGCN,pedalme
5,STGCN,0,,4,8,,50,1.166212797164917,4.028227806091309,LRGCN,pedalme
6,IT-STGCN,0,,4,8,,50,1.2730306386947632,4.988241672515869,LRGCN,pedalme
7,IT-STGCN,0,,4,8,,50,1.2592377662658691,5.031548261642456,LRGCN,pedalme
8,STGCN,0,,4,8,,50,1.1614235639572144,4.035683631896973,LRGCN,pedalme
9,STGCN,0,,4,8,,50,1.1861790418624878,4.05392050743103,LRGCN,pedalme
10,IT-STGCN,0,,4,8,,50,1.1340529918670654,5.012954473495483,LRGCN,pedalme
11,IT-STGCN,0,,4,8,,50,1.1603178977966309,6.695805072784424,LRGCN,pedalme
12,STGCN,0,,4,8,,50,1.208917498588562,5.493441343307495,LRGCN,pedalme
13,STGCN,0,,4,8,,50,1.2845109701156616,5.487865209579468,LRGCN,pedalme
14,IT-STGCN,0,,4,8,,50,1.1628310680389404,6.687015056610107,LRGCN,pedalme
15,IT-STGCN,0,,4,8,,50,1.1387227773666382,4.865003108978272,LRGCN,pedalme
16,STGCN,0,,4,8,,50,1.2103379964828491,3.1023190021514893,LRGCN,pedalme
17,STGCN,0,,4,8,,50,1.2300254106521606,3.097578763961792,LRGCN,pedalme
18,IT-STGCN,0,,4,8,,50,1.1445167064666748,3.719508171081543,LRGCN,pedalme
19,IT-STGCN,0,,4,8,,50,1.2565258741378784,3.744839191436768,LRGCN,pedalme
20,STGCN,0,,4,8,,50,1.1593148708343506,5.080778360366821,LRGCN,pedalme
21,STGCN,0,,4,8,,50,1.171798586845398,6.596759557723999,LRGCN,pedalme
22,IT-STGCN,0,,4,8,,50,1.2111871242523191,8.512775421142578,LRGCN,pedalme
23,IT-STGCN,0,,4,8,,50,1.2723795175552368,6.582939386367798,LRGCN,pedalme
24,STGCN,0,,4,8,,50,1.1253947019577026,7.246239900588989,LRGCN,pedalme
25,STGCN,0,,4,8,,50,1.193010926246643,6.952324390411377,LRGCN,pedalme
26,IT-STGCN,0,,4,8,,50,1.1570284366607666,7.405666589736938,LRGCN,pedalme
27,IT-STGCN,0,,4,8,,50,1.1074951887130735,7.489851713180542,LRGCN,pedalme
28,STGCN,0,,4,8,,50,1.1355764865875244,5.963544845581055,LRGCN,pedalme
29,STGCN,0,,4,8,,50,1.1401513814926147,6.163119316101074,LRGCN,pedalme
30,IT-STGCN,0,,4,8,,50,1.108380675315857,8.120134830474854,LRGCN,pedalme
31,IT-STGCN,0,,4,8,,50,1.2301527261734009,7.724622488021851,LRGCN,pedalme
32,STGCN,0,,4,8,,50,1.1635130643844604,6.39987063407898,LRGCN,pedalme
33,STGCN,0,,4,8,,50,1.209137797355652,6.326113700866699,LRGCN,pedalme
34,IT-STGCN,0,,4,8,,50,1.1972966194152832,7.611616611480713,LRGCN,pedalme
35,IT-STGCN,0,,4,8,,50,1.1034988164901731,7.839741706848144,LRGCN,pedalme
36,STGCN,0,,4,8,,50,1.2619730234146118,6.436825037002564,LRGCN,pedalme
37,STGCN,0,,4,8,,50,1.133049726486206,6.33643364906311,LRGCN,pedalme
38,IT-STGCN,0,,4,8,,50,1.228021502494812,7.653520584106445,LRGCN,pedalme
39,IT-STGCN,0,,4,8,,50,1.178469181060791,8.165570735931396,LRGCN,pedalme
40,STGCN,0,,4,8,,50,1.1463567018508911,6.434616804122925,LRGCN,pedalme
41,STGCN,0,,4,8,,50,1.1384893655776978,6.133314609527588,LRGCN,pedalme
42,IT-STGCN,0,,4,8,,50,1.1796157360076904,7.757373571395874,LRGCN,pedalme
43,IT-STGCN,0,,4,8,,50,1.2074053287506104,7.669029951095581,LRGCN,pedalme
44,STGCN,0,,4,8,,50,1.1994127035140991,6.216076850891113,LRGCN,pedalme
45,STGCN,0,,4,8,,50,1.2072807550430298,6.092577219009399,LRGCN,pedalme
46,IT-STGCN,0,,4,8,,50,1.194038987159729,7.318833351135254,LRGCN,pedalme
47,IT-STGCN,0,,4,8,,50,1.151098608970642,7.363145589828491,LRGCN,pedalme
48,STGCN,0,,4,8,,50,1.1763993501663208,5.845262765884399,LRGCN,pedalme
49,STGCN,0,,4,8,,50,1.2060672044754028,6.047116041183472,LRGCN,pedalme
50,IT-STGCN,0,,4,8,,50,1.20759117603302,7.34782862663269,LRGCN,pedalme
51,IT-STGCN,0,,4,8,,50,1.1547836065292358,7.196774482727051,LRGCN,pedalme
52,STGCN,0,,4,8,,50,1.1397942304611206,6.233409643173218,LRGCN,pedalme
53,STGCN,0,,4,8,,50,1.180159091949463,5.958067893981934,LRGCN,pedalme
54,IT-STGCN,0,,4,8,,50,1.135305404663086,7.434379577636719,LRGCN,pedalme
55,IT-STGCN,0,,4,8,,50,1.1433312892913818,7.595857858657837,LRGCN,pedalme
56,STGCN,0,,4,8,,50,1.2119758129119873,5.973246335983276,LRGCN,pedalme
57,STGCN,0,,4,8,,50,1.160930037498474,6.00955057144165,LRGCN,pedalme
58,IT-STGCN,0,,4,8,,50,1.259077787399292,7.587830305099487,LRGCN,pedalme
59,IT-STGCN,0,,4,8,,50,1.2085462808609009,7.803907871246338,LRGCN,pedalme
60,STGCN,0,,4,8,,50,1.204880952835083,6.361832618713379,LRGCN,pedalme
61,STGCN,0,,4,8,,50,1.2361100912094116,5.794703960418701,LRGCN,pedalme
62,IT-STGCN,0,,4,8,,50,1.2170499563217163,7.096816778182983,LRGCN,pedalme
63,IT-STGCN,0,,4,8,,50,1.1739577054977417,7.206315755844116,LRGCN,pedalme
64,STGCN,0,,4,8,,50,1.2979683876037598,6.119091510772705,LRGCN,pedalme
65,STGCN,0,,4,8,,50,1.14835524559021,5.859464645385742,LRGCN,pedalme
66,IT-STGCN,0,,4,8,,50,1.1969099044799805,7.251813650131226,LRGCN,pedalme
67,IT-STGCN,0,,4,8,,50,1.1915241479873655,7.301223516464233,LRGCN,pedalme
68,STGCN,0,,4,8,,50,1.2319414615631104,5.99931263923645,LRGCN,pedalme
69,STGCN,0,,4,8,,50,1.1831247806549072,6.1365954875946045,LRGCN,pedalme
70,IT-STGCN,0,,4,8,,50,1.1707695722579956,7.64679217338562,LRGCN,pedalme
71,IT-STGCN,0,,4,8,,50,1.239715337753296,7.924807548522949,LRGCN,pedalme
72,STGCN,0,,4,8,,50,1.2351834774017334,6.3624348640441895,LRGCN,pedalme
73,STGCN,0,,4,8,,50,1.227657675743103,6.172569513320923,LRGCN,pedalme
74,IT-STGCN,0,,4,8,,50,1.1694300174713137,7.701122045516968,LRGCN,pedalme
75,IT-STGCN,0,,4,8,,50,1.130198955535889,7.809760808944702,LRGCN,pedalme
76,STGCN,0,,4,8,,50,1.1148898601531982,6.327520370483398,LRGCN,pedalme
77,STGCN,0,,4,8,,50,1.1970338821411133,6.25505518913269,LRGCN,pedalme
78,IT-STGCN,0,,4,8,,50,1.1720402240753174,7.789163589477539,LRGCN,pedalme
79,IT-STGCN,0,,4,8,,50,1.125443696975708,7.954991102218628,LRGCN,pedalme
80,STGCN,0,,4,8,,50,1.2324227094650269,6.4495909214019775,LRGCN,pedalme
81,STGCN,0,,4,8,,50,1.172004222869873,6.345026731491089,LRGCN,pedalme
82,IT-STGCN,0,,4,8,,50,1.174267292022705,7.743413925170898,LRGCN,pedalme
83,IT-STGCN,0,,4,8,,50,1.2822314500808716,7.81568455696106,LRGCN,pedalme
84,STGCN,0,,4,8,,50,1.1593950986862185,6.521182537078857,LRGCN,pedalme
85,STGCN,0,,4,8,,50,1.2294204235076904,6.565013408660889,LRGCN,pedalme
86,IT-STGCN,0,,4,8,,50,1.2806332111358645,7.933077096939087,LRGCN,pedalme
87,IT-STGCN,0,,4,8,,50,1.2251688241958618,8.026234149932861,LRGCN,pedalme
88,STGCN,0,,4,8,,50,1.1436126232147217,6.75088906288147,LRGCN,pedalme
89,STGCN,0,,4,8,,50,1.2360705137252808,6.495374441146851,LRGCN,pedalme
90,IT-STGCN,0,,4,8,,50,1.162966012954712,7.790155410766602,LRGCN,pedalme
91,IT-STGCN,0,,4,8,,50,1.133867859840393,7.814436912536621,LRGCN,pedalme
92,STGCN,0,,4,8,,50,1.189291000366211,6.361187219619751,LRGCN,pedalme
93,STGCN,0,,4,8,,50,1.1806515455245972,6.325931549072266,LRGCN,pedalme
94,IT-STGCN,0,,4,8,,50,1.2312710285186768,7.695814609527588,LRGCN,pedalme
95,IT-STGCN,0,,4,8,,50,1.189560055732727,7.426859140396118,LRGCN,pedalme
96,STGCN,0,,4,8,,50,1.1913928985595703,5.737732887268066,LRGCN,pedalme
97,STGCN,0,,4,8,,50,1.3372654914855957,5.941722631454468,LRGCN,pedalme
98,IT-STGCN,0,,4,8,,50,1.1484582424163818,7.545777797698975,LRGCN,pedalme
99,IT-STGCN,0,,4,8,,50,1.1562228202819824,7.564584493637085,LRGCN,pedalme
100,STGCN,0,,4,8,,50,1.1346724033355713,5.953974723815918,LRGCN,pedalme
101,STGCN,0,,4,8,,50,1.2799445390701294,5.936077356338501,LRGCN,pedalme
102,IT-STGCN,0,,4,8,,50,1.2455769777297974,7.392685890197754,LRGCN,pedalme
103,IT-STGCN,0,,4,8,,50,1.2163803577423096,7.267702341079712,LRGCN,pedalme
104,STGCN,0,,4,8,,50,1.1744059324264526,5.947195768356323,LRGCN,pedalme
105,STGCN,0,,4,8,,50,1.2945432662963867,5.851070404052734,LRGCN,pedalme
106,IT-STGCN,0,,4,8,,50,1.1971060037612915,7.102105617523193,LRGCN,pedalme
107,IT-STGCN,0,,4,8,,50,1.2734233140945437,6.93004298210144,LRGCN,pedalme
108,STGCN,0,,4,8,,50,1.1466354131698608,5.477692127227783,LRGCN,pedalme
109,STGCN,0,,4,8,,50,1.1845290660858154,5.302139520645142,LRGCN,pedalme
110,IT-STGCN,0,,4,8,,50,1.1777366399765017,7.565312147140503,LRGCN,pedalme
111,IT-STGCN,0,,4,8,,50,1.1545051336288452,6.93781042098999,LRGCN,pedalme
112,STGCN,0,,4,8,,50,1.2129789590835571,5.4525206089019775,LRGCN,pedalme
113,STGCN,0,,4,8,,50,1.1413304805755615,5.515721082687378,LRGCN,pedalme
114,IT-STGCN,0,,4,8,,50,1.1179113388061523,7.406925916671753,LRGCN,pedalme
115,IT-STGCN,0,,4,8,,50,1.2653833627700806,7.727694988250732,LRGCN,pedalme
116,STGCN,0,,4,8,,50,1.2078601121902466,6.138279914855957,LRGCN,pedalme
117,STGCN,0,,4,8,,50,1.212395191192627,5.943052053451538,LRGCN,pedalme
118,IT-STGCN,0,,4,8,,50,1.1492524147033691,7.362367630004883,LRGCN,pedalme
119,IT-STGCN,0,,4,8,,50,1.168896198272705,7.486184358596802,LRGCN,pedalme
0,STGCN,0,,4,8,,50,1.116488337516785,3.3052148818969727,DCRNN,pedalme
1,STGCN,0,,4,8,,50,1.1191397905349731,3.356904983520508,DCRNN,pedalme
2,IT-STGCN,0,,4,8,,50,1.141015887260437,4.722083806991577,DCRNN,pedalme
3,IT-STGCN,0,,4,8,,50,1.119627594947815,4.81343412399292,DCRNN,pedalme
4,STGCN,0,,4,8,,50,1.1169700622558594,3.402793884277344,DCRNN,pedalme
5,STGCN,0,,4,8,,50,1.1424345970153809,3.349419593811035,DCRNN,pedalme
6,IT-STGCN,0,,4,8,,50,1.1270935535430908,4.774340867996216,DCRNN,pedalme
7,IT-STGCN,0,,4,8,,50,1.1081515550613403,4.758410215377808,DCRNN,pedalme
8,STGCN,0,,4,8,,50,1.1297091245651243,3.4043259620666504,DCRNN,pedalme
9,STGCN,0,,4,8,,50,1.121607780456543,3.3486344814300537,DCRNN,pedalme
10,IT-STGCN,0,,4,8,,50,1.1289408206939695,3.830493450164795,DCRNN,pedalme
11,IT-STGCN,0,,4,8,,50,1.12401282787323,2.775674819946289,DCRNN,pedalme
12,STGCN,0,,4,8,,50,1.1154308319091797,1.945115089416504,DCRNN,pedalme
13,STGCN,0,,4,8,,50,1.1189676523208618,1.967594146728516,DCRNN,pedalme
14,IT-STGCN,0,,4,8,,50,1.126921534538269,3.6004624366760254,DCRNN,pedalme
15,IT-STGCN,0,,4,8,,50,1.1285650730133057,3.940965414047241,DCRNN,pedalme
16,STGCN,0,,4,8,,50,1.1358500719070437,2.6648478507995605,DCRNN,pedalme
17,STGCN,0,,4,8,,50,1.117012619972229,2.370232582092285,DCRNN,pedalme
18,IT-STGCN,0,,4,8,,50,1.1278839111328125,3.2671010494232178,DCRNN,pedalme
19,IT-STGCN,0,,4,8,,50,1.132880926132202,2.849944591522217,DCRNN,pedalme
20,STGCN,0,,4,8,,50,1.1091065406799316,2.0362448692321777,DCRNN,pedalme
21,STGCN,0,,4,8,,50,1.155293107032776,2.5956385135650635,DCRNN,pedalme
22,IT-STGCN,0,,4,8,,50,1.1638308763504028,3.7376630306243896,DCRNN,pedalme
23,IT-STGCN,0,,4,8,,50,1.1216351985931396,3.7314646244049072,DCRNN,pedalme
24,STGCN,0,,4,8,,50,1.125337839126587,2.679248571395874,DCRNN,pedalme
25,STGCN,0,,4,8,,50,1.1415034532546997,2.3931334018707275,DCRNN,pedalme
26,IT-STGCN,0,,4,8,,50,1.1214221715927124,2.967132091522217,DCRNN,pedalme
27,IT-STGCN,0,,4,8,,50,1.126185417175293,3.292752504348755,DCRNN,pedalme
28,STGCN,0,,4,8,,50,1.130531668663025,2.09985613822937,DCRNN,pedalme
29,STGCN,0,,4,8,,50,1.1100949048995972,1.9540200233459477,DCRNN,pedalme
30,IT-STGCN,0,,4,8,,50,1.1513943672180176,2.6061043739318848,DCRNN,pedalme
31,IT-STGCN,0,,4,8,,50,1.122498631477356,2.596033811569214,DCRNN,pedalme
32,STGCN,0,,4,8,,50,1.1213322877883911,2.4061522483825684,DCRNN,pedalme
33,STGCN,0,,4,8,,50,1.121362566947937,2.6562349796295166,DCRNN,pedalme
34,IT-STGCN,0,,4,8,,50,1.147364854812622,2.708733320236206,DCRNN,pedalme
35,IT-STGCN,0,,4,8,,50,1.152727484703064,2.4164984226226807,DCRNN,pedalme
36,STGCN,0,,4,8,,50,1.1272571086883545,1.8147532939910889,DCRNN,pedalme
37,STGCN,0,,4,8,,50,1.1427526473999023,1.8141732215881348,DCRNN,pedalme
38,IT-STGCN,0,,4,8,,50,1.1379215717315674,2.419560194015503,DCRNN,pedalme
39,IT-STGCN,0,,4,8,,50,1.1472063064575195,2.4375078678131104,DCRNN,pedalme
40,STGCN,0,,4,8,,50,1.1319057941436768,1.8136754035949707,DCRNN,pedalme
41,STGCN,0,,4,8,,50,1.134581446647644,1.810894250869751,DCRNN,pedalme
42,IT-STGCN,0,,4,8,,50,1.1601871252059937,2.4008522033691406,DCRNN,pedalme
43,IT-STGCN,0,,4,8,,50,1.1175732612609863,2.4008572101593018,DCRNN,pedalme
44,STGCN,0,,4,8,,50,1.1460354328155518,1.8173015117645264,DCRNN,pedalme
45,STGCN,0,,4,8,,50,1.1225435733795166,1.818143844604492,DCRNN,pedalme
46,IT-STGCN,0,,4,8,,50,1.1178807020187378,2.4453516006469727,DCRNN,pedalme
